target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2,target2,substitute2,target2_offset,target2_end,target2_pos,target2_selection_status,target2_selection_reason,sentence_with_substitute1,sentence_with_both_substitutions
depends,So how people enjoy life really **depends** on their situation.,"['hinges', 'relies', 'is contingent', 'is based', 'rests']",[],"['hinges', 'relies', 'rests', 'is contingent', 'is based']",[],1,"[6, 3, 1, 'None', 'None']",[],So how people enjoy life really depends on their situation.,depends,rests,27,prolex,depends,rests,32,39,"[{""target2"": ""people"", ""target2_offset"": 7, ""target2_end"": 13, ""target2_pos"": ""NNS"", ""target2_rank"": 2, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""enjoy"", ""target2_offset"": 14, ""target2_end"": 19, ""target2_pos"": ""VBP"", ""target2_rank"": 3, ""candidates"": [""love"", ""revel"", ""delight""]}, {""target2"": ""life"", ""target2_offset"": 20, ""target2_end"": 24, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""living"", ""spirit"", ""biography"", ""lifetime"", ""lifespan"", ""animation""]}, {""target2"": ""really"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""RB"", ""target2_rank"": 5, ""candidates"": [""very"", ""actually"", ""truly"", ""real"", ""genuinely""]}, {""target2"": ""situation"", ""target2_offset"": 49, ""target2_end"": 58, ""target2_pos"": ""NN"", ""target2_rank"": 9, ""candidates"": [""position"", ""place"", ""post"", ""site"", ""spot"", ""office""]}]",5,22,really,truly,25,31,RB,selected_conservative,Selected 'truly' for 'really' from provided candidates; conservative synonym judged to preserve meaning and grammar.,So how people enjoy life really rests on their situation.,So how people enjoy life truly rests on their situation.
difficult,But i do believe that the most **difficult** thing is to be young because it implies a lot of problems and questions for whose we are not always ready.,"['challenging', 'tough', 'hard']","['complex', 'arduous']","['challenging', 'tough', 'hard']",[],0,"[2, 3, 0]",[],But i do believe that the most difficult thing is to be young because it implies a lot of problems and questions for whose we are not always ready.,difficult,challenging,35,prolex,difficult,challenging,31,40,"[{""target2"": ""believe"", ""target2_offset"": 9, ""target2_end"": 16, ""target2_pos"": ""VB"", ""target2_rank"": 3, ""candidates"": [""think"", ""conceive"", ""trust"", ""consider""]}, {""target2"": ""most"", ""target2_offset"": 26, ""target2_end"": 30, ""target2_pos"": ""RBS"", ""target2_rank"": 6, ""candidates"": [""almost"", ""nearly"", ""virtually"", ""near"", ""about""]}, {""target2"": ""thing"", ""target2_offset"": 41, ""target2_end"": 46, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""matter"", ""affair""]}, {""target2"": ""young"", ""target2_offset"": 56, ""target2_end"": 61, ""target2_pos"": ""JJ"", ""target2_rank"": 12, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""implies"", ""target2_offset"": 73, ""target2_end"": 80, ""target2_pos"": ""VBZ"", ""target2_rank"": 15, ""candidates"": [""means"", ""involves"", ""entails""]}]",5,17,young,youthful,56,61,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,But i do believe that the most challenging thing is to be young because it implies a lot of problems and questions for whose we are not always ready.,But i do believe that the most challenging thing is to be youthful because it implies a lot of problems and questions for whose we are not always ready.
improvement,Twenty years ago there were fewer cars: this is a sign of our economic and technological **improvement** but this **improvement** has caused us a lot of problems that were unthought years ago.,"['advancement', 'progress', 'development']","['upgrade', 'enhancement']","['advancement', 'development']",['progress'],2,"[4, 2]",[1],Twenty years ago there were fewer cars: this is a sign of our economic and technological improvement but this improvement has caused us a lot of problems that were unthought years ago.,improvement,advancement,38,prolex,improvement,advancement,89,100,"[{""target2"": ""years"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NNS"", ""target2_rank"": 1, ""candidates"": [""days"", ""ages"", ""class""]}, {""target2"": ""fewer"", ""target2_offset"": 28, ""target2_end"": 33, ""target2_pos"": ""JJR"", ""target2_rank"": 5, ""candidates"": [""few""]}, {""target2"": ""cars"", ""target2_offset"": 34, ""target2_end"": 38, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""automobiles"", ""machines""]}, {""target2"": ""sign"", ""target2_offset"": 50, ""target2_end"": 54, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""signal"", ""polarity"", ""signaling"", ""mark"", ""house"", ""mansion""]}, {""target2"": ""economic"", ""target2_offset"": 62, ""target2_end"": 70, ""target2_pos"": ""JJ"", ""target2_rank"": 14, ""candidates"": [""economical""]}]",5,13,cars,automobiles,34,38,NNS,selected_conservative,Selected 'automobiles' for 'cars' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Twenty years ago there were fewer cars: this is a sign of our economic and technological advancement but this improvement has caused us a lot of problems that were unthought years ago.,Twenty years ago there were fewer automobiles: this is a sign of our economic and technological advancement but this improvement has caused us a lot of problems that were unthought years ago.
improvement,Twenty years ago there were fewer cars: this is a sign of our economic and technological **improvement** but this **improvement** has caused us a lot of problems that were unthought years ago.,"['advancement', 'progress', 'development']","['upgrade', 'enhancement']","['advancement', 'development']",['progress'],2,"[4, 2]",[1],Twenty years ago there were fewer cars: this is a sign of our economic and technological improvement but this improvement has caused us a lot of problems that were unthought years ago.,improvement,progress,39,prolex,improvement,progress,89,100,"[{""target2"": ""years"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NNS"", ""target2_rank"": 1, ""candidates"": [""days"", ""ages"", ""class""]}, {""target2"": ""fewer"", ""target2_offset"": 28, ""target2_end"": 33, ""target2_pos"": ""JJR"", ""target2_rank"": 5, ""candidates"": [""few""]}, {""target2"": ""cars"", ""target2_offset"": 34, ""target2_end"": 38, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""automobiles"", ""machines""]}, {""target2"": ""sign"", ""target2_offset"": 50, ""target2_end"": 54, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""signal"", ""polarity"", ""signaling"", ""mark"", ""house"", ""mansion""]}, {""target2"": ""economic"", ""target2_offset"": 62, ""target2_end"": 70, ""target2_pos"": ""JJ"", ""target2_rank"": 14, ""candidates"": [""economical""]}]",5,13,cars,automobiles,34,38,NNS,selected_conservative,Selected 'automobiles' for 'cars' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Twenty years ago there were fewer cars: this is a sign of our economic and technological progress but this improvement has caused us a lot of problems that were unthought years ago.,Twenty years ago there were fewer automobiles: this is a sign of our economic and technological progress but this improvement has caused us a lot of problems that were unthought years ago.
improvement,Twenty years ago there were fewer cars: this is a sign of our economic and technological **improvement** but this **improvement** has caused us a lot of problems that were unthought years ago.,"['advancement', 'progress', 'development']","['upgrade', 'enhancement']","['advancement', 'development']",['progress'],2,"[4, 2]",[1],Twenty years ago there were fewer cars: this is a sign of our economic and technological improvement but this improvement has caused us a lot of problems that were unthought years ago.,improvement,development,40,prolex,improvement,development,89,100,"[{""target2"": ""years"", ""target2_offset"": 7, ""target2_end"": 12, ""target2_pos"": ""NNS"", ""target2_rank"": 1, ""candidates"": [""days"", ""ages"", ""class""]}, {""target2"": ""fewer"", ""target2_offset"": 28, ""target2_end"": 33, ""target2_pos"": ""JJR"", ""target2_rank"": 5, ""candidates"": [""few""]}, {""target2"": ""cars"", ""target2_offset"": 34, ""target2_end"": 38, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""automobiles"", ""machines""]}, {""target2"": ""sign"", ""target2_offset"": 50, ""target2_end"": 54, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""signal"", ""polarity"", ""signaling"", ""mark"", ""house"", ""mansion""]}, {""target2"": ""economic"", ""target2_offset"": 62, ""target2_end"": 70, ""target2_pos"": ""JJ"", ""target2_rank"": 14, ""candidates"": [""economical""]}]",5,13,cars,automobiles,34,38,NNS,selected_conservative,Selected 'automobiles' for 'cars' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Twenty years ago there were fewer cars: this is a sign of our economic and technological development but this improvement has caused us a lot of problems that were unthought years ago.,Twenty years ago there were fewer automobiles: this is a sign of our economic and technological development but this improvement has caused us a lot of problems that were unthought years ago.
fair,"Another example of **fair** advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","['honest', 'equitable', 'just', 'ethical']",['legitimate'],"['honest', 'equitable', 'ethical']",['just'],1,"[2, 5, 3]",[0],"Another example of fair advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.",fair,honest,45,prolex,fair,honest,19,23,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""advertising"", ""target2_offset"": 24, ""target2_end"": 35, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""ad"", ""advertisement"", ""advert""]}, {""target2"": ""studying"", ""target2_offset"": 39, ""target2_end"": 47, ""target2_pos"": ""VBG"", ""target2_rank"": 6, ""candidates"": [""considering"", ""analyzing"", ""examining"", ""taking"", ""reading"", ""learning""]}, {""target2"": ""trends"", ""target2_offset"": 52, ""target2_end"": 58, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""courses"", ""styles"", ""movements"", ""tendencies""]}, {""target2"": ""behaviour"", ""target2_offset"": 63, ""target2_end"": 72, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""behavior"", ""conduct""]}]",5,22,example,instance,8,15,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Another example of honest advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","Another instance of honest advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product."
fair,"Another example of **fair** advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","['honest', 'equitable', 'just', 'ethical']",['legitimate'],"['honest', 'equitable', 'ethical']",['just'],1,"[2, 5, 3]",[0],"Another example of fair advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.",fair,equitable,46,prolex,fair,equitable,19,23,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""advertising"", ""target2_offset"": 24, ""target2_end"": 35, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""ad"", ""advertisement"", ""advert""]}, {""target2"": ""studying"", ""target2_offset"": 39, ""target2_end"": 47, ""target2_pos"": ""VBG"", ""target2_rank"": 6, ""candidates"": [""considering"", ""analyzing"", ""examining"", ""taking"", ""reading"", ""learning""]}, {""target2"": ""trends"", ""target2_offset"": 52, ""target2_end"": 58, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""courses"", ""styles"", ""movements"", ""tendencies""]}, {""target2"": ""behaviour"", ""target2_offset"": 63, ""target2_end"": 72, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""behavior"", ""conduct""]}]",5,22,example,instance,8,15,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Another example of equitable advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","Another instance of equitable advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product."
fair,"Another example of **fair** advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","['honest', 'equitable', 'just', 'ethical']",['legitimate'],"['honest', 'equitable', 'ethical']",['just'],1,"[2, 5, 3]",[0],"Another example of fair advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.",fair,just,47,prolex,fair,just,19,23,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""advertising"", ""target2_offset"": 24, ""target2_end"": 35, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""ad"", ""advertisement"", ""advert""]}, {""target2"": ""studying"", ""target2_offset"": 39, ""target2_end"": 47, ""target2_pos"": ""VBG"", ""target2_rank"": 6, ""candidates"": [""considering"", ""analyzing"", ""examining"", ""taking"", ""reading"", ""learning""]}, {""target2"": ""trends"", ""target2_offset"": 52, ""target2_end"": 58, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""courses"", ""styles"", ""movements"", ""tendencies""]}, {""target2"": ""behaviour"", ""target2_offset"": 63, ""target2_end"": 72, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""behavior"", ""conduct""]}]",5,22,example,instance,8,15,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Another example of just advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","Another instance of just advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product."
fair,"Another example of **fair** advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","['honest', 'equitable', 'just', 'ethical']",['legitimate'],"['honest', 'equitable', 'ethical']",['just'],1,"[2, 5, 3]",[0],"Another example of fair advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.",fair,ethical,48,prolex,fair,ethical,19,23,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""advertising"", ""target2_offset"": 24, ""target2_end"": 35, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""ad"", ""advertisement"", ""advert""]}, {""target2"": ""studying"", ""target2_offset"": 39, ""target2_end"": 47, ""target2_pos"": ""VBG"", ""target2_rank"": 6, ""candidates"": [""considering"", ""analyzing"", ""examining"", ""taking"", ""reading"", ""learning""]}, {""target2"": ""trends"", ""target2_offset"": 52, ""target2_end"": 58, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""courses"", ""styles"", ""movements"", ""tendencies""]}, {""target2"": ""behaviour"", ""target2_offset"": 63, ""target2_end"": 72, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""behavior"", ""conduct""]}]",5,22,example,instance,8,15,NN,selected_conservative,Selected 'instance' for 'example' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Another example of ethical advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product.","Another instance of ethical advertising is studying the trends and behaviour of consumers (e. g. packing children's toys in bright colored boxes), and we shall not consider this a method of manipulation whereas no false information was mentioned about this product."
articles,Sometimes it seems to be better to have an advertisement in a newspaper for some **articles** because if there were no advertisements then nobody would know that there is a new product on the market.,"['items', 'products', 'goods']","['commodities', 'merchandise']","['items', 'products', 'goods']",[],0,"[1, 0, 1]",[],Sometimes it seems to be better to have an advertisement in a newspaper for some articles because if there were no advertisements then nobody would know that there is a new product on the market.,articles,items,49,prolex,articles,items,81,89,"[{""target2"": ""seems"", ""target2_offset"": 13, ""target2_end"": 18, ""target2_pos"": ""VBZ"", ""target2_rank"": 2, ""candidates"": [""looks"", ""appears""]}, {""target2"": ""better"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""JJR"", ""target2_rank"": 5, ""candidates"": [""good"", ""beneficial"", ""respectable"", ""well"", ""effective"", ""serious"", ""expert"", ""dear"", ""full"", ""sound"", ""upright"", ""practiced"", ""best"", ""just"", ""near"", ""ripe"", ""safe"", ""right"", ""honest"", ""secure"", ""honorable""]}, {""target2"": ""advertisement"", ""target2_offset"": 43, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 9, ""candidates"": [""advertising"", ""ad"", ""advert""]}, {""target2"": ""newspaper"", ""target2_offset"": 62, ""target2_end"": 71, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""paper""]}, {""target2"": ""advertisements"", ""target2_offset"": 115, ""target2_end"": 129, ""target2_pos"": ""NNS"", ""target2_rank"": 21, ""candidates"": [""ads""]}]",5,28,seems,appears,13,18,VBZ,selected_conservative,Selected 'appears' for 'seems' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Sometimes it seems to be better to have an advertisement in a newspaper for some items because if there were no advertisements then nobody would know that there is a new product on the market.,Sometimes it appears to be better to have an advertisement in a newspaper for some items because if there were no advertisements then nobody would know that there is a new product on the market.
articles,Sometimes it seems to be better to have an advertisement in a newspaper for some **articles** because if there were no advertisements then nobody would know that there is a new product on the market.,"['items', 'products', 'goods']","['commodities', 'merchandise']","['items', 'products', 'goods']",[],0,"[1, 0, 1]",[],Sometimes it seems to be better to have an advertisement in a newspaper for some articles because if there were no advertisements then nobody would know that there is a new product on the market.,articles,products,50,prolex,articles,products,81,89,"[{""target2"": ""seems"", ""target2_offset"": 13, ""target2_end"": 18, ""target2_pos"": ""VBZ"", ""target2_rank"": 2, ""candidates"": [""looks"", ""appears""]}, {""target2"": ""better"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""JJR"", ""target2_rank"": 5, ""candidates"": [""good"", ""beneficial"", ""respectable"", ""well"", ""effective"", ""serious"", ""expert"", ""dear"", ""full"", ""sound"", ""upright"", ""practiced"", ""best"", ""just"", ""near"", ""ripe"", ""safe"", ""right"", ""honest"", ""secure"", ""honorable""]}, {""target2"": ""advertisement"", ""target2_offset"": 43, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 9, ""candidates"": [""advertising"", ""ad"", ""advert""]}, {""target2"": ""newspaper"", ""target2_offset"": 62, ""target2_end"": 71, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""paper""]}, {""target2"": ""advertisements"", ""target2_offset"": 115, ""target2_end"": 129, ""target2_pos"": ""NNS"", ""target2_rank"": 21, ""candidates"": [""ads""]}]",5,28,seems,appears,13,18,VBZ,selected_conservative,Selected 'appears' for 'seems' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Sometimes it seems to be better to have an advertisement in a newspaper for some products because if there were no advertisements then nobody would know that there is a new product on the market.,Sometimes it appears to be better to have an advertisement in a newspaper for some products because if there were no advertisements then nobody would know that there is a new product on the market.
articles,Sometimes it seems to be better to have an advertisement in a newspaper for some **articles** because if there were no advertisements then nobody would know that there is a new product on the market.,"['items', 'products', 'goods']","['commodities', 'merchandise']","['items', 'products', 'goods']",[],0,"[1, 0, 1]",[],Sometimes it seems to be better to have an advertisement in a newspaper for some articles because if there were no advertisements then nobody would know that there is a new product on the market.,articles,goods,51,prolex,articles,goods,81,89,"[{""target2"": ""seems"", ""target2_offset"": 13, ""target2_end"": 18, ""target2_pos"": ""VBZ"", ""target2_rank"": 2, ""candidates"": [""looks"", ""appears""]}, {""target2"": ""better"", ""target2_offset"": 25, ""target2_end"": 31, ""target2_pos"": ""JJR"", ""target2_rank"": 5, ""candidates"": [""good"", ""beneficial"", ""respectable"", ""well"", ""effective"", ""serious"", ""expert"", ""dear"", ""full"", ""sound"", ""upright"", ""practiced"", ""best"", ""just"", ""near"", ""ripe"", ""safe"", ""right"", ""honest"", ""secure"", ""honorable""]}, {""target2"": ""advertisement"", ""target2_offset"": 43, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 9, ""candidates"": [""advertising"", ""ad"", ""advert""]}, {""target2"": ""newspaper"", ""target2_offset"": 62, ""target2_end"": 71, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""paper""]}, {""target2"": ""advertisements"", ""target2_offset"": 115, ""target2_end"": 129, ""target2_pos"": ""NNS"", ""target2_rank"": 21, ""candidates"": [""ads""]}]",5,28,seems,appears,13,18,VBZ,selected_conservative,Selected 'appears' for 'seems' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Sometimes it seems to be better to have an advertisement in a newspaper for some goods because if there were no advertisements then nobody would know that there is a new product on the market.,Sometimes it appears to be better to have an advertisement in a newspaper for some goods because if there were no advertisements then nobody would know that there is a new product on the market.
