row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
714,prolex,"So the reasons i think are studying, apartment and professionalizing of jobs.","So the reasons i believe are studying, flat and professionalizing of jobs.",apartment,flat,37,46,think,believe,17,22,-12.5625,-3.390625,-15.953125,-11.625,-4.71875,-16.34375,0.390625,-11.25,-4.75,-16.0,0.046875,6.095424107142857,6.096540178571429,85.3359375,85.3515625,14,14,0.001116071428572063,-6.095424107142857,-6.096540178571429,0.001116071428572063,[10230],[1158],[6507],[2868],[6507],[2868],"[""Ġapartment""]","[""Ġthink""]","[""Ġflat""]","[""Ġbelieve""]","[""Ġflat""]","[""Ġbelieve""]"
715,prolex,"-Finally, the best way for students to be efficient in their future jobs is to be able to justify their acts, to support their decisions with explanations.","-Finally, the best way for pupils to be efficient in their future jobs is to be able to justify their acts, to support their decisions with reasons.",explanations,reasons,142,154,students,pupils,27,35,-5.5625,-4.625,-10.1875,-3.4375,-8.75,-12.1875,2.0,-3.109375,-8.6875,-11.796875,1.609375,3.5484049479166666,3.6068522135416665,106.4521484375,108.20556640625,30,30,0.05844726562499991,-3.5484049479166666,-3.6068522135416665,0.05844726562499991,[22909],[3484],[4606],[30980],[4606],[30980],"[""Ġexplanations""]","[""Ġstudents""]","[""Ġreasons""]","[""Ġpupils""]","[""Ġreasons""]","[""Ġpupils""]"
718,prolex,"They no longer have the power they had, nor in their childhood not in their young days.","They no longer have the power they had, nor in their youth not in their youthful days.",childhood,youth,53,62,young,youthful,76,81,-8.375,-4.65625,-13.03125,-6.6875,-6.28125,-12.96875,-0.0625,-6.71875,-6.6875,-13.40625,0.375,3.747829861111111,3.7278645833333335,67.4609375,67.1015625,18,18,-0.01996527777777768,-3.747829861111111,-3.7278645833333335,-0.01996527777777768,[11948],[2872],[8920],[44098],[8920],[44098],"[""Ġchildhood""]","[""Ġyoung""]","[""Ġyouth""]","[""Ġyouthful""]","[""Ġyouth""]","[""Ġyouthful""]"
724,prolex,It is essential for a scientist that he must be patient and concentrate on something instead of trying new things and taking risks.,It is essential for a scientist that he must be patient and concentrate on something instead of attempting new things and embracing risks.,taking,embracing,118,124,trying,attempting,96,102,-4.71875,-4.5,-9.21875,-10.5,-7.46875,-17.96875,8.75,-10.1875,-7.4375,-17.625,8.40625,3.442940090013587,3.9875222911005435,79.1876220703125,91.7130126953125,23,23,0.5445822010869565,-3.442940090013587,-3.9875222911005435,0.5445822010869565,[3192],[2820],[41859],[13756],[41859],[13756],"[""Ġtaking""]","[""Ġtrying""]","[""Ġembracing""]","[""Ġattempting""]","[""Ġembracing""]","[""Ġattempting""]"
725,prolex,"It's a common opinion that people who learned a vast number of generic notions ""know everything and know nothing at the same time"".","It's a common view that people who learned a vast number of generic concepts ""know everything and know nothing at the same time"".",notions,concepts,71,78,opinion,view,14,21,-9.125,-6.4375,-15.5625,-5.375,-6.3125,-11.6875,-3.875,-5.34375,-6.3125,-11.65625,-3.90625,3.714793701171875,3.567979736328125,92.86984252929688,89.19949340820312,25,25,-0.1468139648437501,-3.714793701171875,-3.567979736328125,-0.1468139648437501,[27367],[4743],[12342],[1859],[12342],[1859],"[""Ġnotions""]","[""Ġopinion""]","[""Ġconcepts""]","[""Ġview""]","[""Ġconcepts""]","[""Ġview""]"
726,prolex,"It's a common opinion that people who learned a vast number of generic notions ""know everything and know nothing at the same time"".","It's a common view that people who learned a vast number of generic ideas ""know everything and know nothing at the same time"".",notions,ideas,71,78,opinion,view,14,21,-9.125,-6.4375,-15.5625,-6.875,-6.3125,-13.1875,-2.375,-6.78125,-6.3125,-13.09375,-2.46875,3.714793701171875,3.665308837890625,92.86984252929688,91.63272094726562,25,25,-0.049484863281250124,-3.714793701171875,-3.665308837890625,-0.049484863281250124,[27367],[4743],[5697],[1859],[5697],[1859],"[""Ġnotions""]","[""Ġopinion""]","[""Ġideas""]","[""Ġview""]","[""Ġideas""]","[""Ġview""]"
727,prolex,"The gamblers always try new plates, new food and that excites them.","The gamblers invariably try new dishes, new food and that excites them.",plates,dishes,28,34,always,invariably,13,19,-15.0,-6.25,-21.25,-11.5,-10.25,-21.75,0.5,-12.75,-10.1875,-22.9375,1.6875,4.358138020833334,4.865755208333334,65.3720703125,72.986328125,15,15,0.5076171875000002,-4.358138020833334,-4.865755208333334,0.5076171875000002,[10855],[1900],[17114],[37504],[17114],[37504],"[""Ġplates""]","[""Ġalways""]","[""Ġdishes""]","[""Ġinvariably""]","[""Ġdishes""]","[""Ġinvariably""]"
729,prolex,"The gamblers always try new plates, new food and that excites them.","The gamblers invariably try new meals, new food and that excites them.",plates,meals,28,34,always,invariably,13,19,-15.0,-6.25,-21.25,-14.3125,-10.25,-24.5625,3.3125,-14.6875,-10.1875,-24.875,3.625,4.358138020833334,5.136458333333334,65.3720703125,77.046875,15,15,0.7783203125,-4.358138020833334,-5.136458333333334,0.7783203125,[10855],[1900],[16961],[37504],[16961],[37504],"[""Ġplates""]","[""Ġalways""]","[""Ġmeals""]","[""Ġinvariably""]","[""Ġmeals""]","[""Ġinvariably""]"
731,prolex,This is very helpful not only in regular activities is helpfulin studies . If,This is very helpful not just in routine activities is helpfulin studies . If,regular,routine,33,40,only,just,25,29,-8.75,-0.455078125,-9.205078125,-8.5625,-1.453125,-10.015625,0.810546875,-8.5625,-1.453125,-10.015625,0.810546875,5.6904296875,5.70703125,79.666015625,79.8984375,14,14,0.0166015625,-5.6904296875,-5.70703125,0.0166015625,[3963],[760],[10934],[816],[10934],[816],"[""Ġregular""]","[""Ġonly""]","[""Ġroutine""]","[""Ġjust""]","[""Ġroutine""]","[""Ġjust""]"
732,prolex,This is very helpful not only in regular activities is helpfulin studies . If,This is very helpful not just in ordinary activities is helpfulin studies . If,regular,ordinary,33,40,only,just,25,29,-8.75,-0.455078125,-9.205078125,-10.6875,-1.453125,-12.140625,2.935546875,-10.5,-1.453125,-11.953125,2.748046875,5.6904296875,5.968191964285714,79.666015625,83.5546875,14,14,0.2777622767857144,-5.6904296875,-5.968191964285714,0.2777622767857144,[3963],[760],[9826],[816],[9826],[816],"[""Ġregular""]","[""Ġonly""]","[""Ġordinary""]","[""Ġjust""]","[""Ġordinary""]","[""Ġjust""]"
733,prolex,This is very helpful not only in regular activities is helpfulin studies . If,This is very helpful not just in standard activities is helpfulin studies . If,regular,standard,33,40,only,just,25,29,-8.75,-0.455078125,-9.205078125,-9.125,-1.453125,-10.578125,1.373046875,-9.0625,-1.453125,-10.515625,1.310546875,5.6904296875,6.073102678571429,79.666015625,85.0234375,14,14,0.3826729910714288,-5.6904296875,-6.073102678571429,0.3826729910714288,[3963],[760],[2629],[816],[2629],[816],"[""Ġregular""]","[""Ġonly""]","[""Ġstandard""]","[""Ġjust""]","[""Ġstandard""]","[""Ġjust""]"
734,prolex,This is very helpful not only in regular activities is helpfulin studies . If,This is very helpful not just in usual activities is helpfulin studies . If,regular,usual,33,40,only,just,25,29,-8.75,-0.455078125,-9.205078125,-11.5,-1.453125,-12.953125,3.748046875,-11.3125,-1.453125,-12.765625,3.560546875,5.6904296875,6.012834821428571,79.666015625,84.1796875,14,14,0.3224051339285712,-5.6904296875,-6.012834821428571,0.3224051339285712,[3963],[760],[7312],[816],[7312],[816],"[""Ġregular""]","[""Ġonly""]","[""Ġusual""]","[""Ġjust""]","[""Ġusual""]","[""Ġjust""]"
735,prolex,This is very helpful not only in regular activities is helpfulin studies . If,This is very helpful not just in daily activities is helpfulin studies . If,regular,daily,33,40,only,just,25,29,-8.75,-0.455078125,-9.205078125,-6.96875,-1.453125,-8.421875,-0.783203125,-7.34375,-1.453125,-8.796875,-0.408203125,5.6904296875,5.608816964285714,79.666015625,78.5234375,14,14,-0.08161272321428559,-5.6904296875,-5.608816964285714,-0.08161272321428559,[3963],[760],[5312],[816],[5312],[816],"[""Ġregular""]","[""Ġonly""]","[""Ġdaily""]","[""Ġjust""]","[""Ġdaily""]","[""Ġjust""]"
736,prolex,People will succeed because they are not afraid to try any ways to achieve their goal.,People will succeed because they are not scared to try any means to achieve their goal.,afraid,scared,41,47,ways,means,59,63,-2.34375,-6.0,-8.34375,-5.09375,-5.5,-10.59375,2.25,-5.09375,-6.40625,-11.5,3.15625,3.09716796875,3.2623291015625,49.5546875,52.197265625,16,16,0.1651611328125,-3.09716796875,-3.2623291015625,0.1651611328125,[9202],[4088],[16060],[2097],[16060],[2097],"[""Ġafraid""]","[""Ġways""]","[""Ġscared""]","[""Ġmeans""]","[""Ġscared""]","[""Ġmeans""]"
737,prolex,People will succeed because they are not afraid to try any ways to achieve their goal.,People will succeed because they are not fearful to try any means to achieve their goal.,afraid,fearful,41,47,ways,means,59,63,-2.34375,-6.0,-8.34375,-6.28125,-5.5,-11.78125,3.4375,-6.28125,-6.0625,-12.34375,4.0,3.09716796875,3.4453125,49.5546875,55.125,16,16,0.34814453125,-3.09716796875,-3.4453125,0.34814453125,[9202],[4088],[35268],[2097],[35268],[2097],"[""Ġafraid""]","[""Ġways""]","[""Ġfearful""]","[""Ġmeans""]","[""Ġfearful""]","[""Ġmeans""]"
739,prolex,People will succeed because they are not afraid to try any ways to achieve their goal.,People will succeed because they are not frightened to try any means to achieve their goal.,afraid,frightened,41,47,ways,means,59,63,-2.34375,-6.0,-8.34375,-7.28125,-5.5,-12.78125,4.4375,-7.28125,-5.9375,-13.21875,4.875,3.09716796875,3.3995361328125,49.5546875,54.392578125,16,16,0.3023681640625,-3.09716796875,-3.3995361328125,0.3023681640625,[9202],[4088],[27185],[2097],[27185],[2097],"[""Ġafraid""]","[""Ġways""]","[""Ġfrightened""]","[""Ġmeans""]","[""Ġfrightened""]","[""Ġmeans""]"
740,prolex,People will succeed because they are not afraid to try any ways to achieve their goal.,People will succeed because they are not terrified to try any means to achieve their goal.,afraid,terrified,41,47,ways,means,59,63,-2.34375,-6.0,-8.34375,-8.5625,-5.5,-14.0625,5.71875,-8.5625,-6.28125,-14.84375,6.5,3.09716796875,3.6175537109375,49.5546875,57.880859375,16,16,0.5203857421875,-3.09716796875,-3.6175537109375,0.5203857421875,[9202],[4088],[32052],[2097],[32052],[2097],"[""Ġafraid""]","[""Ġways""]","[""Ġterrified""]","[""Ġmeans""]","[""Ġterrified""]","[""Ġmeans""]"
741,prolex,Microsoft which invented the most useful and the most common computer system in the world had huge risks to make the company.,Microsoft which devised the most useful and the most common computer system in the world had significant risks to make the company.,huge,significant,94,98,invented,devised,16,24,-7.59375,-9.5,-17.09375,-9.8125,-12.25,-22.0625,4.96875,-9.6875,-12.1875,-21.875,4.78125,4.229314630681818,4.558771306818182,93.044921875,100.29296875,22,22,0.3294566761363633,-4.229314630681818,-4.558771306818182,0.3294566761363633,[5699],[23179],[1534],[32434],[1534],[32434],"[""Ġhuge""]","[""Ġinvented""]","[""Ġsignificant""]","[""Ġdevised""]","[""Ġsignificant""]","[""Ġdevised""]"
742,prolex,Microsoft which invented the most useful and the most common computer system in the world had huge risks to make the company.,Microsoft which devised the most useful and the most common computer system in the world had substantial risks to make the company.,huge,substantial,94,98,invented,devised,16,24,-7.59375,-9.5,-17.09375,-11.6875,-12.25,-23.9375,6.84375,-11.0625,-12.1875,-23.25,6.15625,4.229314630681818,4.6301491477272725,93.044921875,101.86328125,22,22,0.40083451704545414,-4.229314630681818,-4.6301491477272725,0.40083451704545414,[5699],[23179],[6832],[32434],[6832],[32434],"[""Ġhuge""]","[""Ġinvented""]","[""Ġsubstantial""]","[""Ġdevised""]","[""Ġsubstantial""]","[""Ġdevised""]"
743,prolex,Microsoft which invented the most useful and the most common computer system in the world had huge risks to make the company.,Microsoft which devised the most useful and the most common computer system in the world had enormous risks to make the company.,huge,enormous,94,98,invented,devised,16,24,-7.59375,-9.5,-17.09375,-9.0,-12.25,-21.25,4.15625,-8.8125,-12.1875,-21.0,3.90625,4.229314630681818,4.514026988636363,93.044921875,99.30859375,22,22,0.28471235795454497,-4.229314630681818,-4.514026988636363,0.28471235795454497,[5699],[23179],[14779],[32434],[14779],[32434],"[""Ġhuge""]","[""Ġinvented""]","[""Ġenormous""]","[""Ġdevised""]","[""Ġenormous""]","[""Ġdevised""]"
744,prolex,Microsoft which invented the most useful and the most common computer system in the world had huge risks to make the company.,Microsoft which devised the most useful and the most common computer system in the world had great risks to make the company.,huge,great,94,98,invented,devised,16,24,-7.59375,-9.5,-17.09375,-6.96875,-12.25,-19.21875,2.125,-7.3125,-12.1875,-19.5,2.40625,4.229314630681818,4.432705965909091,93.044921875,97.51953125,22,22,0.20339133522727249,-4.229314630681818,-4.432705965909091,0.20339133522727249,[5699],[23179],[1270],[32434],[1270],[32434],"[""Ġhuge""]","[""Ġinvented""]","[""Ġgreat""]","[""Ġdevised""]","[""Ġgreat""]","[""Ġdevised""]"
745,prolex,Microsoft which invented the most useful and the most common computer system in the world had huge risks to make the company.,Microsoft which devised the most useful and the most common computer system in the world had massive risks to make the company.,huge,massive,94,98,invented,devised,16,24,-7.59375,-9.5,-17.09375,-8.875,-12.25,-21.125,4.03125,-9.1875,-12.1875,-21.375,4.28125,4.229314630681818,4.590021306818182,93.044921875,100.98046875,22,22,0.3607066761363633,-4.229314630681818,-4.590021306818182,0.3607066761363633,[5699],[23179],[7863],[32434],[7863],[32434],"[""Ġhuge""]","[""Ġinvented""]","[""Ġmassive""]","[""Ġdevised""]","[""Ġmassive""]","[""Ġdevised""]"
746,prolex,"If we travel to an unknown place with only a map and are confused by it, will we have a lot of fun in that place?","If we travel to an unfamiliar place with just a map and are confused by it, will we have a lot of fun in that place?",unknown,unfamiliar,19,26,only,just,38,42,-3.03125,-4.21875,-7.25,-3.4375,-5.375,-8.8125,1.5625,-3.40625,-5.78125,-9.1875,1.9375,2.9730541087962963,3.1229383680555554,80.2724609375,84.3193359375,27,27,0.14988425925925908,-2.9730541087962963,-3.1229383680555554,0.14988425925925908,[7202],[760],[32139],[816],[32139],[816],"[""Ġunknown""]","[""Ġonly""]","[""Ġunfamiliar""]","[""Ġjust""]","[""Ġunfamiliar""]","[""Ġjust""]"
747,prolex,"If we look at the statistics to understand how the tendency of the numbers of cars in use is, we see clearly that there is a permanent increase in car usage.","If we look at the data to understand how the tendency of the numbers of automobiles in use is, we see clearly that there is a permanent increase in car usage.",statistics,data,18,28,cars,automobiles,78,82,-5.6875,-6.125,-11.8125,-4.5,-9.125,-13.625,1.8125,-4.5,-9.25,-13.75,1.9375,3.131500244140625,3.261474609375,100.2080078125,104.3671875,32,32,0.129974365234375,-3.131500244140625,-3.261474609375,0.129974365234375,[9990],[8458],[941],[45056],[941],[45056],"[""Ġstatistics""]","[""Ġcars""]","[""Ġdata""]","[""Ġautomobiles""]","[""Ġdata""]","[""Ġautomobiles""]"
748,prolex,"If we look at the statistics to understand how the tendency of the numbers of cars in use is, we see clearly that there is a permanent increase in car usage.","If we look at the metrics to understand how the tendency of the numbers of automobiles in use is, we see clearly that there is a permanent increase in car usage.",statistics,metrics,18,28,cars,automobiles,78,82,-5.6875,-6.125,-11.8125,-8.5625,-9.125,-17.6875,5.875,-8.5625,-9.8125,-18.375,6.5625,3.131500244140625,3.4425048828125,100.2080078125,110.16015625,32,32,0.311004638671875,-3.131500244140625,-3.4425048828125,0.311004638671875,[9990],[8458],[17082],[45056],[17082],[45056],"[""Ġstatistics""]","[""Ġcars""]","[""Ġmetrics""]","[""Ġautomobiles""]","[""Ġmetrics""]","[""Ġautomobiles""]"
749,prolex,"If we look at the statistics to understand how the tendency of the numbers of cars in use is, we see clearly that there is a permanent increase in car usage.","If we look at the numbers to understand how the tendency of the numbers of automobiles in use is, we see clearly that there is a permanent increase in car usage.",statistics,numbers,18,28,cars,automobiles,78,82,-5.6875,-6.125,-11.8125,-5.1875,-9.125,-14.3125,2.5,-5.1875,-10.5,-15.6875,3.875,3.131500244140625,3.4556884765625,100.2080078125,110.58203125,32,32,0.324188232421875,-3.131500244140625,-3.4556884765625,0.324188232421875,[9990],[8458],[3904],[45056],[3904],[45056],"[""Ġstatistics""]","[""Ġcars""]","[""Ġnumbers""]","[""Ġautomobiles""]","[""Ġnumbers""]","[""Ġautomobiles""]"
750,prolex,"If we look at the statistics to understand how the tendency of the numbers of cars in use is, we see clearly that there is a permanent increase in car usage.","If we look at the info to understand how the tendency of the numbers of automobiles in use is, we see clearly that there is a permanent increase in car usage.",statistics,info,18,28,cars,automobiles,78,82,-5.6875,-6.125,-11.8125,-10.25,-9.125,-19.375,7.5625,-10.25,-9.75,-20.0,8.1875,3.131500244140625,3.58123779296875,100.2080078125,114.599609375,32,32,0.449737548828125,-3.131500244140625,-3.58123779296875,0.449737548828125,[9990],[8458],[8692],[45056],[8692],[45056],"[""Ġstatistics""]","[""Ġcars""]","[""Ġinfo""]","[""Ġautomobiles""]","[""Ġinfo""]","[""Ġautomobiles""]"
751,prolex,I saw on television a very beautiful advertisement for a make upset.,I saw on television a very attractive ad for a make upset.,beautiful,attractive,27,36,advertisement,ad,37,50,-3.5625,-7.0,-10.5625,-5.5625,-8.0625,-13.625,3.0625,-5.5625,-8.1875,-13.75,3.1875,5.319010416666667,5.559244791666667,63.828125,66.7109375,12,12,0.240234375,-5.319010416666667,-5.559244791666667,0.240234375,[5389],[28064],[12994],[519],[12994],[519],"[""Ġbeautiful""]","[""Ġadvertisement""]","[""Ġattractive""]","[""Ġad""]","[""Ġattractive""]","[""Ġad""]"
752,prolex,I saw on television a very beautiful advertisement for a make upset.,I saw on television a very appealing ad for a make upset.,beautiful,appealing,27,36,advertisement,ad,37,50,-3.5625,-7.0,-10.5625,-7.8125,-8.0625,-15.875,5.3125,-7.75,-5.25,-13.0,2.4375,5.319010416666667,5.536458333333333,63.828125,66.4375,12,12,0.21744791666666607,-5.319010416666667,-5.536458333333333,0.21744791666666607,[5389],[28064],[23176],[519],[23176],[519],"[""Ġbeautiful""]","[""Ġadvertisement""]","[""Ġappealing""]","[""Ġad""]","[""Ġappealing""]","[""Ġad""]"
753,prolex,Something like the situation I've just described occurred to me.,Something like the situation I've merely outlined occurred to me.,described,outlined,39,48,just,merely,34,38,-0.26171875,-2.09375,-2.35546875,-4.625,-11.8125,-16.4375,14.08203125,-3.40625,-11.8125,-15.21875,12.86328125,2.844327059659091,4.174893465909091,31.28759765625,45.923828125,11,11,1.33056640625,-2.844327059659091,-4.174893465909091,1.33056640625,[2529],[816],[18627],[7960],[18627],[7960],"[""Ġdescribed""]","[""Ġjust""]","[""Ġoutlined""]","[""Ġmerely""]","[""Ġoutlined""]","[""Ġmerely""]"
754,prolex,Something like the situation I've just described occurred to me.,Something like the situation I've merely explained occurred to me.,described,explained,39,48,just,merely,34,38,-0.26171875,-2.09375,-2.35546875,-4.25,-11.8125,-16.0625,13.70703125,-4.46875,-11.8125,-16.28125,13.92578125,2.844327059659091,4.255326704545454,31.28759765625,46.80859375,11,11,1.4109996448863633,-2.844327059659091,-4.255326704545454,1.4109996448863633,[2529],[816],[5544],[7960],[5544],[7960],"[""Ġdescribed""]","[""Ġjust""]","[""Ġexplained""]","[""Ġmerely""]","[""Ġexplained""]","[""Ġmerely""]"
755,prolex,Something like the situation I've just described occurred to me.,Something like the situation I've merely detailed occurred to me.,described,detailed,39,48,just,merely,34,38,-0.26171875,-2.09375,-2.35546875,-6.9375,-11.8125,-18.75,16.39453125,-6.46875,-11.8125,-18.28125,15.92578125,2.844327059659091,4.3723366477272725,31.28759765625,48.095703125,11,11,1.5280095880681817,-2.844327059659091,-4.3723366477272725,1.5280095880681817,[2529],[816],[7000],[7960],[7000],[7960],"[""Ġdescribed""]","[""Ġjust""]","[""Ġdetailed""]","[""Ġmerely""]","[""Ġdetailed""]","[""Ġmerely""]"
756,prolex,Something like the situation I've just described occurred to me.,Something like the situation I've merely depicted occurred to me.,described,depicted,39,48,just,merely,34,38,-0.26171875,-2.09375,-2.35546875,-8.125,-11.8125,-19.9375,17.58203125,-6.40625,-11.8125,-18.21875,15.86328125,2.844327059659091,4.506747159090909,31.28759765625,49.57421875,11,11,1.6624200994318183,-2.844327059659091,-4.506747159090909,1.6624200994318183,[2529],[816],[17253],[7960],[17253],[7960],"[""Ġdescribed""]","[""Ġjust""]","[""Ġdepicted""]","[""Ġmerely""]","[""Ġdepicted""]","[""Ġmerely""]"
757,prolex,"Due to their poor knowledge regarding what is meant by 'helping their community', it is also abig factor which forces people away from participating in community service. people should be made aware of the effects the help can have on society it is for their betterment that this type of service is being conducted.","Due to their poor knowledge regarding what is meant by 'helping their community', it is likewise abig factor which drives people away from participating in community service. people should be made aware of the effects the help can have on society it is for their betterment that this type of service is being conducted.",forces,drives,111,117,also,likewise,88,92,-6.8125,-4.9375,-11.75,-5.03125,-11.5,-16.53125,4.78125,-5.0625,-11.5,-16.5625,4.8125,3.524033610026042,3.535162353515625,211.4420166015625,212.1097412109375,60,60,0.011128743489583037,-3.524033610026042,-3.535162353515625,0.011128743489583037,[5621],[671],[14137],[21223],[14137],[21223],"[""Ġforces""]","[""Ġalso""]","[""Ġdrives""]","[""Ġlikewise""]","[""Ġdrives""]","[""Ġlikewise""]"
758,prolex,"Due to their poor knowledge regarding what is meant by 'helping their community', it is also abig factor which forces people away from participating in community service. people should be made aware of the effects the help can have on society it is for their betterment that this type of service is being conducted.","Due to their poor knowledge regarding what is meant by 'helping their community', it is likewise abig factor which pushes people away from participating in community service. people should be made aware of the effects the help can have on society it is for their betterment that this type of service is being conducted.",forces,pushes,111,117,also,likewise,88,92,-6.8125,-4.9375,-11.75,-6.21875,-11.5,-17.71875,5.96875,-6.375,-11.5,-17.875,6.125,3.524033610026042,3.529960123697917,211.4420166015625,211.797607421875,60,60,0.005926513671874911,-3.524033610026042,-3.529960123697917,0.005926513671874911,[5621],[671],[32804],[21223],[32804],[21223],"[""Ġforces""]","[""Ġalso""]","[""Ġpushes""]","[""Ġlikewise""]","[""Ġpushes""]","[""Ġlikewise""]"
759,prolex,The third reason for the decrease in the number of cars will be the underground transportation.,The third reason for the decrease in the number of automobiles will be the subway transportation.,underground,subway,68,79,cars,automobiles,51,55,-11.1875,-5.78125,-16.96875,-10.5,-8.25,-18.75,1.78125,-12.0,-8.25,-20.25,3.28125,3.450439453125,3.6463623046875,55.20703125,58.341796875,16,16,0.1959228515625,-3.450439453125,-3.6463623046875,0.1959228515625,[19076],[8458],[37049],[45056],[37049],[45056],"[""Ġunderground""]","[""Ġcars""]","[""Ġsubway""]","[""Ġautomobiles""]","[""Ġsubway""]","[""Ġautomobiles""]"
760,prolex,The third reason for the decrease in the number of cars will be the underground transportation.,The third reason for the decrease in the number of automobiles will be the metro transportation.,underground,metro,68,79,cars,automobiles,51,55,-11.1875,-5.78125,-16.96875,-10.625,-8.25,-18.875,1.90625,-11.75,-8.25,-20.0,3.03125,3.450439453125,3.6346435546875,55.20703125,58.154296875,16,16,0.1842041015625,-3.450439453125,-3.6346435546875,0.1842041015625,[19076],[8458],[40011],[45056],[40011],[45056],"[""Ġunderground""]","[""Ġcars""]","[""Ġmetro""]","[""Ġautomobiles""]","[""Ġmetro""]","[""Ġautomobiles""]"
761,prolex,But in this situation people will not need cars and public transportation either when they want to travel more quickly.,But in this situation people will not need automobiles and public transportation either when they want to travel more rapidly.,quickly,rapidly,111,118,cars,automobiles,43,47,-4.75,-8.3125,-13.0625,-7.625,-11.9375,-19.5625,6.5,-7.21875,-12.0,-19.21875,6.15625,4.04697265625,4.337060546875,80.939453125,86.7412109375,20,20,0.2900878906249993,-4.04697265625,-4.337060546875,0.2900878906249993,[4541],[8458],[9086],[45056],[9086],[45056],"[""Ġquickly""]","[""Ġcars""]","[""Ġrapidly""]","[""Ġautomobiles""]","[""Ġrapidly""]","[""Ġautomobiles""]"
762,prolex,But in this situation people will not need cars and public transportation either when they want to travel more quickly.,But in this situation people will not need automobiles and public transportation either when they want to travel more swiftly.,quickly,swiftly,111,118,cars,automobiles,43,47,-4.75,-8.3125,-13.0625,-9.6875,-11.9375,-21.625,8.5625,-9.375,-12.0,-21.375,8.3125,4.04697265625,4.446435546875,80.939453125,88.9287109375,20,20,0.3994628906249993,-4.04697265625,-4.446435546875,0.3994628906249993,[4541],[8458],[34304],[45056],[34304],[45056],"[""Ġquickly""]","[""Ġcars""]","[""Ġswiftly""]","[""Ġautomobiles""]","[""Ġswiftly""]","[""Ġautomobiles""]"
763,prolex,"The different materials: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.","The dissimilar subjects: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.",materials,subjects,14,23,different,dissimilar,4,13,-5.90625,-8.125,-14.03125,-8.125,-13.9375,-22.0625,8.03125,-10.4375,-14.0,-24.4375,10.40625,4.015625,4.273399939903846,104.40625,111.1083984375,26,26,0.2577749399038458,-4.015625,-4.273399939903846,0.2577749399038458,[4753],[1027],[5705],[43110],[5705],[43110],"[""Ġmaterials""]","[""Ġdifferent""]","[""Ġsubjects""]","[""Ġdissimilar""]","[""Ġsubjects""]","[""Ġdissimilar""]"
764,prolex,"The different materials: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.","The dissimilar fields: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.",materials,fields,14,23,different,dissimilar,4,13,-5.90625,-8.125,-14.03125,-6.90625,-13.9375,-20.84375,6.8125,-10.625,-14.0,-24.625,10.59375,4.015625,4.342472956730769,104.40625,112.904296875,26,26,0.32684795673076916,-4.015625,-4.342472956730769,0.32684795673076916,[4753],[1027],[4910],[43110],[4910],[43110],"[""Ġmaterials""]","[""Ġdifferent""]","[""Ġfields""]","[""Ġdissimilar""]","[""Ġfields""]","[""Ġdissimilar""]"
765,prolex,"The different materials: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.","The dissimilar disciplines: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.",materials,disciplines,14,23,different,dissimilar,4,13,-5.90625,-8.125,-14.03125,-7.96875,-13.9375,-21.90625,7.875,-10.8125,-14.0,-24.8125,10.78125,4.015625,4.252328725961538,104.40625,110.560546875,26,26,0.23670372596153832,-4.015625,-4.252328725961538,0.23670372596153832,[4753],[1027],[32870],[43110],[32870],[43110],"[""Ġmaterials""]","[""Ġdifferent""]","[""Ġdisciplines""]","[""Ġdissimilar""]","[""Ġdisciplines""]","[""Ġdissimilar""]"
766,prolex,"The different materials: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.","The dissimilar categories: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.",materials,categories,14,23,different,dissimilar,4,13,-5.90625,-8.125,-14.03125,-5.46875,-13.9375,-19.40625,5.375,-9.3125,-14.0,-23.3125,9.28125,4.015625,4.2837665264423075,104.40625,111.3779296875,26,26,0.2681415264423075,-4.015625,-4.2837665264423075,0.2681415264423075,[4753],[1027],[9050],[43110],[9050],[43110],"[""Ġmaterials""]","[""Ġdifferent""]","[""Ġcategories""]","[""Ġdissimilar""]","[""Ġcategories""]","[""Ġdissimilar""]"
