row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
1513,prolex,Because in today's life every problem must be investigated and its solution must be founded on especially facts.,Because in today's life every problem must be investigated and its solution must be predicated on especially facts.,Because in today's life every problem must be investigated and its solution must be , on especially facts.,founded,predicated,-7.96875,-11.0625,7.96875,11.0625,3.09375,[11420],[49902],"[""Ġfounded""]","[""Ġpredicated""]",1,1,4.0625,4.21875,77.0,80.0,19,19,0.15625,-4.0625,-4.21875,0.15625
1514,prolex,"nevertheless, if students learn the facts, they can use them in the future.","nevertheless, if students learn the facts, they can apply them in the future.","nevertheless, if students learn the facts, they can ", them in the future.,use,apply,-2.875,-4.1875,2.875,4.1875,1.3125,[897],[4647],"[""Ġuse""]","[""Ġapply""]",1,1,2.890625,2.9375,46.25,47.0,16,16,0.046875,-2.890625,-2.9375,0.046875
1515,prolex,"nevertheless, if students learn the facts, they can use them in the future.","nevertheless, if students learn the facts, they can utilize them in the future.","nevertheless, if students learn the facts, they can ", them in the future.,use,utilize,-2.875,-6.1875,2.875,6.1875,3.3125,[897],[16584],"[""Ġuse""]","[""Ġutilize""]",1,1,2.890625,3.046875,46.25,48.75,16,16,0.15625,-2.890625,-3.046875,0.15625
1517,prolex,However he quit.,However he resigned.,However he ,.,quit,resigned,-9.3125,-8.4375,9.3125,8.4375,-0.875,[15856],[25036],"[""Ġquit""]","[""Ġresigned""]",1,1,6.21875,6.03125,18.625,18.125,3,3,-0.1875,-6.21875,-6.03125,-0.1875
1518,prolex,However he quit.,However he left.,However he ,.,quit,left,-9.3125,-6.21875,9.3125,6.21875,-3.09375,[15856],[1669],"[""Ġquit""]","[""Ġleft""]",1,1,6.21875,5.65625,18.625,17.0,3,3,-0.5625,-6.21875,-5.65625,-0.5625
1519,prolex,they do not pollute the air like cars 15 years ago and a few models are small enough for cities.,they do not pollute the atmosphere like cars 15 years ago and a few models are small enough for cities.,they do not pollute the , like cars 15 years ago and a few models are small enough for cities.,air,atmosphere,-2.09375,-2.84375,2.09375,2.84375,0.75,[2329],[10825],"[""Ġair""]","[""Ġatmosphere""]",1,1,3.96875,4.0625,83.5,85.0,21,21,0.09375,-3.96875,-4.0625,0.09375
1520,prolex,they do not pollute the air like cars 15 years ago and a few models are small enough for cities.,they do not pollute the environment like cars 15 years ago and a few models are small enough for cities.,they do not pollute the , like cars 15 years ago and a few models are small enough for cities.,air,environment,-2.09375,-1.21875,2.09375,1.21875,-0.875,[2329],[3126],"[""Ġair""]","[""Ġenvironment""]",1,1,3.96875,4.125,83.5,86.5,21,21,0.15625,-3.96875,-4.125,0.15625
1521,prolex,Even so if you go to the movie theatre you will waste so much time watching those products and you were paying to watch it.,Even so if you go to the movie theatre you will spend so much time watching those products and you were paying to watch it.,Even so if you go to the movie theatre you will , so much time watching those products and you were paying to watch it.,waste,spend,-7.28125,-3.53125,7.28125,3.53125,-3.75,[8138],[6947],"[""Ġwaste""]","[""Ġspend""]",1,1,3.5,3.453125,87.5,86.5,25,25,-0.046875,-3.5,-3.453125,-0.046875
1523,prolex,"Though it seems that replacing an old thing is not easy, this change gives people the ability to think widely.","Though it seems that replacing an old thing is not easy, this change gives people the ability to think broadly.","Though it seems that replacing an old thing is not easy, this change gives people the ability to think ",.,widely,broadly,-8.6875,-7.90625,8.6875,7.90625,-0.78125,[7561],[21450],"[""Ġwidely""]","[""Ġbroadly""]",1,1,4.0625,4.0625,85.5,85.0,21,21,0.0,-4.0625,-4.0625,0.0
1524,prolex,"Though it seems that replacing an old thing is not easy, this change gives people the ability to think widely.","Though it seems that replacing an old thing is not easy, this change gives people the ability to think extensively.","Though it seems that replacing an old thing is not easy, this change gives people the ability to think ",.,widely,extensively,-8.6875,-9.625,8.6875,9.625,0.9375,[7561],[18171],"[""Ġwidely""]","[""Ġextensively""]",1,1,4.0625,4.15625,85.5,87.0,21,21,0.09375,-4.0625,-4.15625,0.09375
1529,prolex,"For example, an advertisement in which a celebrity is shown using a soap or a cosmetic product.","For example, an advertisement in which a star is shown using a soap or a cosmetic product.","For example, an advertisement in which a ", is shown using a soap or a cosmetic product.,celebrity,star,-4.21875,-6.78125,4.21875,6.78125,2.5625,[29192],[4177],"[""Ġcelebrity""]","[""Ġstar""]",1,1,3.140625,3.4375,56.5,61.75,18,18,0.296875,-3.140625,-3.4375,0.296875
1534,prolex,ar spending their much time enjoying themselves and some other unnecessary things,ar spending their much time enjoying themselves and some other irrelevant things,ar spending their much time enjoying themselves and some other , things,unnecessary,irrelevant,-8.8125,-9.9375,8.8125,9.9375,1.125,[15279],[19124],"[""Ġunnecessary""]","[""Ġirrelevant""]",1,1,5.71875,5.8125,63.0,64.0,11,11,0.09375,-5.71875,-5.8125,0.09375
1535,prolex,a little people were satisfied with their education there.,a little people were satisfied with their schooling there.,a little people were satisfied with their , there.,education,schooling,-6.90625,-9.5625,6.90625,9.5625,2.65625,[4730],[46772],"[""Ġeducation""]","[""Ġschooling""]",1,1,5.375,5.65625,48.25,51.0,9,9,0.28125,-5.375,-5.65625,0.28125
1536,prolex,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are worried about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are "," about their life after retirement,or the burden of their kids.",bothered,worried,-7.28125,-2.53125,7.28125,2.53125,-4.75,[28860],[11926],"[""Ġbothered""]","[""Ġworried""]",1,1,3.5,3.34375,122.5,117.0,35,35,-0.15625,-3.5,-3.34375,-0.15625
1537,prolex,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are concerned about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are "," about their life after retirement,or the burden of their kids.",bothered,concerned,-7.28125,-2.78125,7.28125,2.78125,-4.5,[28860],[7514],"[""Ġbothered""]","[""Ġconcerned""]",1,1,3.5,3.390625,122.5,118.5,35,35,-0.109375,-3.5,-3.390625,-0.109375
1538,prolex,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are distressed about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are "," about their life after retirement,or the burden of their kids.",bothered,distressed,-7.28125,-10.125,7.28125,10.125,2.84375,[28860],[48903],"[""Ġbothered""]","[""Ġdistressed""]",1,1,3.5,3.578125,122.5,125.5,35,35,0.078125,-3.5,-3.578125,0.078125
1539,prolex,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are perturbed about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are "," about their life after retirement,or the burden of their kids.",bothered,perturbed,-7.28125,-13.0,7.28125,13.0,5.71875,[28860],[44711],"[""Ġbothered""]","[""Ġperturbed""]",1,1,3.5,3.6875,122.5,129.0,35,35,0.1875,-3.5,-3.6875,0.1875
1540,prolex,"Whereas when I see my parents they are a lot more concerned about different issues in life,like they are bothered about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are anxious about their life after retirement,or the burden of their kids.","Whereas when I see my parents they are a lot more concerned about different issues in life,like they are "," about their life after retirement,or the burden of their kids.",bothered,anxious,-7.28125,-7.03125,7.28125,7.03125,-0.25,[28860],[20138],"[""Ġbothered""]","[""Ġanxious""]",1,1,3.5,3.46875,122.5,121.5,35,35,-0.03125,-3.5,-3.46875,-0.03125
1541,prolex,"On the whole, you can't learn the details and facts without having known about the ideas and concepts.","On the whole, you can't learn the specifics and facts without having known about the ideas and concepts.","On the whole, you can't learn the ", and facts without having known about the ideas and concepts.,details,specifics,-5.5625,-6.5625,5.5625,6.5625,1.0,[4278],[40155],"[""Ġdetails""]","[""Ġspecifics""]",1,1,3.703125,3.84375,74.0,77.0,20,20,0.140625,-3.703125,-3.84375,0.140625
1545,prolex,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your profit?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your ",?,gain,profit,-7.59375,-3.421875,7.59375,3.421875,-4.171875,[6351],[11528],"[""Ġgain""]","[""Ġprofit""]",1,1,3.890625,3.734375,101.0,97.0,26,26,-0.15625,-3.890625,-3.734375,-0.15625
1546,prolex,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your yield?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your ",?,gain,yield,-7.59375,-8.625,7.59375,8.625,1.03125,[6351],[4917],"[""Ġgain""]","[""Ġyield""]",1,1,3.890625,3.9375,101.0,102.5,26,26,0.046875,-3.890625,-3.9375,0.046875
1547,prolex,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your earnings?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your ",?,gain,earnings,-7.59375,-6.34375,7.59375,6.34375,-1.25,[6351],[20375],"[""Ġgain""]","[""Ġearnings""]",1,1,3.890625,3.84375,101.0,100.0,26,26,-0.046875,-3.890625,-3.84375,-0.046875
1548,prolex,"This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your gain?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your returns?","This quality should be in everyone's mind especially those doing business, if you do not dare to invest where can you get your ",?,gain,returns,-7.59375,-4.78125,7.59375,4.78125,-2.8125,[6351],[6548],"[""Ġgain""]","[""Ġreturns""]",1,1,3.890625,3.78125,101.0,98.5,26,26,-0.109375,-3.890625,-3.78125,-0.109375
1549,prolex,Another aspect is that you would get to know a lot of interesting people.,Another aspect is that you would get to meet a lot of interesting people.,Another aspect is that you would get to , a lot of interesting people.,know,meet,-1.7265625,-3.359375,1.7265625,3.359375,1.6328125,[871],[2525],"[""Ġknow""]","[""Ġmeet""]",1,1,2.53125,2.40625,35.5,33.75,14,14,-0.125,-2.53125,-2.40625,-0.125
1550,prolex,Another aspect is that you would get to know a lot of interesting people.,Another aspect is that you would get to encounter a lot of interesting people.,Another aspect is that you would get to , a lot of interesting people.,know,encounter,-1.7265625,-7.21875,1.7265625,7.21875,5.4921875,[871],[13329],"[""Ġknow""]","[""Ġencounter""]",1,1,2.53125,2.921875,35.5,41.0,14,14,0.390625,-2.53125,-2.921875,0.390625
1553,prolex,"Secondly, people in the future will develop a more efficient and rapid transportation tool which can replace cars.","Secondly, people in the future will develop a more efficient and rapid transportation tool which can substitute cars.","Secondly, people in the future will develop a more efficient and rapid transportation tool which can ", cars.,replace,substitute,-4.09375,-6.90625,4.09375,6.90625,2.8125,[8171],[16502],"[""Ġreplace""]","[""Ġsubstitute""]",1,1,3.5,3.703125,70.0,74.0,20,20,0.203125,-3.5,-3.703125,0.203125
1555,prolex,Furthermore a tour guide can help you with communication problems.,Furthermore a tour guide can assist you with communication problems.,Furthermore a tour guide can , you with communication problems.,help,assist,-2.453125,-3.328125,2.453125,3.328125,0.875,[1361],[10073],"[""Ġhelp""]","[""Ġassist""]",1,1,4.0,4.0625,40.0,40.5,10,10,0.0625,-4.0,-4.0625,0.0625
1556,prolex,Furthermore a tour guide can help you with communication problems.,Furthermore a tour guide can aid you with communication problems.,Furthermore a tour guide can , you with communication problems.,help,aid,-2.453125,-5.5625,2.453125,5.5625,3.109375,[1361],[8596],"[""Ġhelp""]","[""Ġaid""]",1,1,4.0,4.3125,40.0,43.25,10,10,0.3125,-4.0,-4.3125,0.3125
1557,prolex,Furthermore a tour guide can help you with communication problems.,Furthermore a tour guide can support you with communication problems.,Furthermore a tour guide can , you with communication problems.,help,support,-2.453125,-5.875,2.453125,5.875,3.421875,[1361],[1329],"[""Ġhelp""]","[""Ġsupport""]",1,1,4.0,4.3125,40.0,43.0,10,10,0.3125,-4.0,-4.3125,0.3125
1558,prolex,It will cost a lot of time and energy to arrange a trip.,It will cost a lot of time and energy to plan a trip.,It will cost a lot of time and energy to , a trip.,arrange,plan,-6.875,-5.9375,6.875,5.9375,-0.9375,[23240],[2098],"[""Ġarrange""]","[""Ġplan""]",1,1,2.6875,2.46875,35.0,32.0,13,13,-0.21875,-2.6875,-2.46875,-0.21875
1559,prolex,It will cost a lot of time and energy to arrange a trip.,It will cost a lot of time and energy to organize a trip.,It will cost a lot of time and energy to , a trip.,arrange,organize,-6.875,-6.25,6.875,6.25,-0.625,[23240],[23968],"[""Ġarrange""]","[""Ġorganize""]",1,1,2.6875,2.609375,35.0,34.0,13,13,-0.078125,-2.6875,-2.609375,-0.078125
1560,prolex,It will cost a lot of time and energy to arrange a trip.,It will cost a lot of time and energy to schedule a trip.,It will cost a lot of time and energy to , a trip.,arrange,schedule,-6.875,-8.5625,6.875,8.5625,1.6875,[23240],[10130],"[""Ġarrange""]","[""Ġschedule""]",1,1,2.6875,2.8125,35.0,36.5,13,13,0.125,-2.6875,-2.8125,0.125
1563,prolex,if every student starts with some basics and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,if every student starts with some principles and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,if every student starts with some , and concepts then it is easy to learn and with these students' experiences they try to dis cover some more new things in the future.,basics,principles,-5.0,-7.5625,5.0,7.5625,2.5625,[30486],[9241],"[""Ġbasics""]","[""Ġprinciples""]",1,1,4.0,4.03125,132.0,133.0,33,33,0.03125,-4.0,-4.03125,0.03125
1566,prolex,"In today's society,in western countries, the majority of the population have a car.","In today's society,in developed countries, the majority of the population have a car.","In today's society,in "," countries, the majority of the population have a car.",western,developed,-8.5,-7.96875,8.5,7.96875,-0.53125,[10439],[3715],"[""Ġwestern""]","[""Ġdeveloped""]",1,1,3.3125,3.203125,56.25,54.5,17,17,-0.109375,-3.3125,-3.203125,-0.109375
1569,prolex,"but this situation in my opinion also has an important negative consequence , the consequence is the increasing of pollution .","but this situation in my opinion also has an important adverse consequence , the consequence is the increasing of pollution .",but this situation in my opinion also has an important ," consequence , the consequence is the increasing of pollution .",negative,adverse,-5.1875,-9.125,5.1875,9.125,3.9375,[4016],[10021],"[""Ġnegative""]","[""Ġadverse""]",1,1,4.1875,4.3125,83.5,86.5,20,20,0.125,-4.1875,-4.3125,0.125
1570,prolex,"but this situation in my opinion also has an important negative consequence , the consequence is the increasing of pollution .","but this situation in my opinion also has an important detrimental consequence , the consequence is the increasing of pollution .",but this situation in my opinion also has an important ," consequence , the consequence is the increasing of pollution .",negative,detrimental,-5.1875,-9.8125,5.1875,9.8125,4.625,[4016],[30078],"[""Ġnegative""]","[""Ġdetrimental""]",1,1,4.1875,4.4375,83.5,88.5,20,20,0.25,-4.1875,-4.4375,0.25
1571,prolex,"but this situation in my opinion also has an important negative consequence , the consequence is the increasing of pollution .","but this situation in my opinion also has an important harmful consequence , the consequence is the increasing of pollution .",but this situation in my opinion also has an important ," consequence , the consequence is the increasing of pollution .",negative,harmful,-5.1875,-10.75,5.1875,10.75,5.5625,[4016],[19632],"[""Ġnegative""]","[""Ġharmful""]",1,1,4.1875,4.40625,83.5,88.0,20,20,0.21875,-4.1875,-4.40625,0.21875
1572,prolex,"but this situation in my opinion also has an important negative consequence , the consequence is the increasing of pollution .","but this situation in my opinion also has an important damaging consequence , the consequence is the increasing of pollution .",but this situation in my opinion also has an important ," consequence , the consequence is the increasing of pollution .",negative,damaging,-5.1875,-12.0,5.1875,12.0,6.8125,[4016],[24038],"[""Ġnegative""]","[""Ġdamaging""]",1,1,4.1875,4.46875,83.5,89.5,20,20,0.28125,-4.1875,-4.46875,0.28125
1573,prolex,"but this situation in my opinion also has an important negative consequence , the consequence is the increasing of pollution .","but this situation in my opinion also has an important deleterious consequence , the consequence is the increasing of pollution .",but this situation in my opinion also has an important ," consequence , the consequence is the increasing of pollution .",negative,deleterious,-5.1875,-12.4375,5.1875,12.4375,7.25,[4016],[42019],"[""Ġnegative""]","[""Ġdeleterious""]",1,1,4.1875,4.5625,83.5,91.0,20,20,0.375,-4.1875,-4.5625,0.375
1574,prolex,We too became involved in various voluntary services.,We too became engaged in various voluntary services.,We too became , in various voluntary services.,involved,engaged,-4.3125,-5.875,4.3125,5.875,1.5625,[3206],[9583],"[""Ġinvolved""]","[""Ġengaged""]",1,1,5.0,5.3125,40.0,42.5,8,8,0.3125,-5.0,-5.3125,0.3125
1575,prolex,The main reasons for young people not worrying about their communities are the following: new communication media and the modern paradigm.,The main reasons for young people not worrying about their communities are the following: new communication media and the current paradigm.,The main reasons for young people not worrying about their communities are the following: new communication media and the , paradigm.,modern,current,-6.34375,-6.21875,6.34375,6.21875,-0.125,[4980],[1655],"[""Ġmodern""]","[""Ġcurrent""]",1,1,4.34375,4.375,95.5,96.0,22,22,0.03125,-4.34375,-4.375,0.03125
1576,prolex,The main reasons for young people not worrying about their communities are the following: new communication media and the modern paradigm.,The main reasons for young people not worrying about their communities are the following: new communication media and the contemporary paradigm.,The main reasons for young people not worrying about their communities are the following: new communication media and the , paradigm.,modern,contemporary,-6.34375,-9.0625,6.34375,9.0625,2.71875,[4980],[13399],"[""Ġmodern""]","[""Ġcontemporary""]",1,1,4.34375,4.46875,95.5,98.5,22,22,0.125,-4.34375,-4.46875,0.125
1577,prolex,"But generally we feel it is a flat shape,, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.","But generally we feel it is a flat form,, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.",But generally we feel it is a flat ,",, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.",shape,form,-6.59375,-7.59375,6.59375,7.59375,1.0,[5281],[830],"[""Ġshape""]","[""Ġform""]",1,1,4.3125,4.375,245.0,249.0,57,57,0.0625,-4.3125,-4.375,0.0625
1578,prolex,"But generally we feel it is a flat shape,, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.","But generally we feel it is a flat structure,, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.",But generally we feel it is a flat ,",, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.",shape,structure,-6.59375,-6.15625,6.59375,6.15625,-0.4375,[5281],[2605],"[""Ġshape""]","[""Ġstructure""]",1,1,4.3125,4.34375,245.0,247.0,57,57,0.03125,-4.3125,-4.34375,0.03125
1579,prolex,"But generally we feel it is a flat shape,, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.","But generally we feel it is a flat figure,, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.",But generally we feel it is a flat ,",, if it is a plat **shape** sun rising times and sun setting times must be the same but it is not true. i feel that in the above three examples we understand ideas and concepts, then it is for them to learn facts.",shape,figure,-6.59375,-7.40625,6.59375,7.40625,0.8125,[5281],[4677],"[""Ġshape""]","[""Ġfigure""]",1,1,4.3125,4.40625,245.0,252.0,57,57,0.09375,-4.3125,-4.40625,0.09375
1580,prolex,The company spends alot of money on advertising to buy their products.,The company spends alot of money on promotion to buy their products.,The company spends alot of money on , to buy their products.,advertising,promotion,-2.234375,-5.59375,2.234375,5.59375,3.359375,[12089],[14892],"[""Ġadvertising""]","[""Ġpromotion""]",1,1,3.609375,3.921875,43.25,47.0,12,12,0.3125,-3.609375,-3.921875,0.3125
1581,prolex,The company spends alot of money on advertising to buy their products.,The company spends alot of money on marketing to buy their products.,The company spends alot of money on , to buy their products.,advertising,marketing,-2.234375,-2.484375,2.234375,2.484375,0.25,[12089],[9137],"[""Ġadvertising""]","[""Ġmarketing""]",1,1,3.609375,3.640625,43.25,43.75,12,12,0.03125,-3.609375,-3.640625,0.03125
1582,prolex,The company spends alot of money on advertising to buy their products.,The company spends alot of money on publicity to buy their products.,The company spends alot of money on , to buy their products.,advertising,publicity,-2.234375,-6.46875,2.234375,6.46875,4.234375,[12089],[29957],"[""Ġadvertising""]","[""Ġpublicity""]",1,1,3.609375,4.0625,43.25,48.75,12,12,0.453125,-3.609375,-4.0625,0.453125
1583,prolex,The company spends alot of money on advertising to buy their products.,The company spends alot of money on ads to buy their products.,The company spends alot of money on , to buy their products.,advertising,ads,-2.234375,-4.46875,2.234375,4.46875,2.234375,[12089],[16557],"[""Ġadvertising""]","[""Ġads""]",1,1,3.609375,3.765625,43.25,45.25,12,12,0.15625,-3.609375,-3.765625,0.15625
1585,prolex,"Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and silly things that young people focus on.","Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and trivial things that young people focus on.","Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and ", things that young people focus on.,silly,trivial,-12.625,-12.25,12.625,12.25,-0.375,[19456],[14916],"[""Ġsilly""]","[""Ġtrivial""]",1,1,3.59375,3.546875,133.0,131.0,37,37,-0.046875,-3.59375,-3.546875,-0.046875
1586,prolex,"Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and silly things that young people focus on.","Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and frivolous things that young people focus on.","Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and ", things that young people focus on.,silly,frivolous,-12.625,-12.8125,12.625,12.8125,0.1875,[19456],[41111],"[""Ġsilly""]","[""Ġfrivolous""]",1,1,3.59375,3.5625,133.0,132.0,37,37,-0.03125,-3.59375,-3.5625,-0.03125
1589,prolex,"Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and silly things that young people focus on.","Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and petty things that young people focus on.","Other wise, I can say that young people don't give enough time to helping their communities for different reasons such as : the attitude of young people and ", things that young people focus on.,silly,petty,-12.625,-10.25,12.625,10.25,-2.375,[19456],[38817],"[""Ġsilly""]","[""Ġpetty""]",1,1,3.59375,3.515625,133.0,130.0,37,37,-0.078125,-3.59375,-3.515625,-0.078125
1590,prolex,For these three reasons i strongly think that cars will be fewer in the future and new inventions will be invented to save the world from the crowd which is every where and to save the world from pollution .,For these three reasons i strongly think that cars will be fewer in the future and new inventions will be invented to save the world from the congestion which is every where and to save the world from pollution .,For these three reasons i strongly think that cars will be fewer in the future and new inventions will be invented to save the world from the , which is every where and to save the world from pollution .,crowd,congestion,-8.125,-7.46875,8.125,7.46875,-0.65625,[9539],[35367],"[""Ġcrowd""]","[""Ġcongestion""]",1,1,3.40625,3.328125,133.0,130.0,39,39,-0.078125,-3.40625,-3.328125,-0.078125
1591,prolex,"With fewer birth rates, there comes less population on earth.","With fewer fertility rates, there comes less population on earth.",With fewer ," rates, there comes less population on earth.",birth,fertility,-11.0,-12.5,11.0,12.5,1.5,[4201],[27161],"[""Ġbirth""]","[""Ġfertility""]",1,1,4.71875,4.875,52.0,53.5,11,11,0.15625,-4.71875,-4.875,0.15625
1592,prolex,We can easily judge a person by the image that he ( or she) showed in the first meeting.,We can easily judge a person by the impression that he ( or she) showed in the first meeting.,We can easily judge a person by the , that he ( or she) showed in the first meeting.,image,impression,-8.25,-7.9375,8.25,7.9375,-0.3125,[2460],[13214],"[""Ġimage""]","[""Ġimpression""]",1,1,3.203125,3.21875,64.0,64.5,20,20,0.015625,-3.203125,-3.21875,0.015625
1596,prolex,i think in twenty years there will be fewer cars in use than there are today.,i think in twenty years there will be fewer cars in use than there are currently.,i think in twenty years there will be fewer cars in use than there are ,.,today,currently,-1.6484375,-5.40625,1.6484375,5.40625,3.7578125,[3063],[4390],"[""Ġtoday""]","[""Ġcurrently""]",1,1,2.984375,3.234375,47.75,51.75,16,16,0.25,-2.984375,-3.234375,0.25
1597,prolex,i think in twenty years there will be fewer cars in use than there are today.,i think in twenty years there will be fewer cars in use than there are now.,i think in twenty years there will be fewer cars in use than there are ,.,today,now,-1.6484375,-0.400390625,1.6484375,0.400390625,-1.248046875,[3063],[1024],"[""Ġtoday""]","[""Ġnow""]",1,1,2.984375,2.921875,47.75,46.75,16,16,-0.0625,-2.984375,-2.921875,-0.0625
1600,prolex,"For example, where I live, Japan, cosmetic surgery is very popular among the younger women in the generation.","For example, where I live, Japan, aesthetic surgery is very popular among the younger women in the generation.","For example, where I live, Japan, ", surgery is very popular among the younger women in the generation.,cosmetic,aesthetic,-11.5,-13.375,11.5,13.375,1.875,[35361],[24624],"[""Ġcosmetic""]","[""Ġaesthetic""]",1,1,3.28125,3.546875,69.0,74.5,21,21,0.265625,-3.28125,-3.546875,0.265625
1602,prolex,"For example, where I live, Japan, cosmetic surgery is very popular among the younger women in the generation.","For example, where I live, Japan, plastic surgery is very popular among the younger women in the generation.","For example, where I live, Japan, ", surgery is very popular among the younger women in the generation.,cosmetic,plastic,-11.5,-10.0,11.5,10.0,-1.5,[35361],[8013],"[""Ġcosmetic""]","[""Ġplastic""]",1,1,3.28125,3.328125,69.0,70.0,21,21,0.046875,-3.28125,-3.328125,0.046875
1603,prolex,all humanbeings living around them will remain healthy.,all humanbeings living around them will stay healthy.,all humanbeings living around them will , healthy.,remain,stay,-6.0625,-6.8125,6.0625,6.8125,0.75,[3464],[3297],"[""Ġremain""]","[""Ġstay""]",1,1,5.3125,5.25,53.0,52.5,10,10,-0.0625,-5.3125,-5.25,-0.0625
1604,prolex,I acknowledge this opinion.,I acknowledge this viewpoint.,I acknowledge this ,.,opinion,viewpoint,-7.5,-9.8125,7.5,9.8125,2.3125,[4743],[31460],"[""Ġopinion""]","[""Ġviewpoint""]",1,1,5.75,6.15625,23.0,24.625,4,4,0.40625,-5.75,-6.15625,0.40625
1605,prolex,I acknowledge this opinion.,I acknowledge this perspective.,I acknowledge this ,.,opinion,perspective,-7.5,-8.4375,7.5,8.4375,0.9375,[4743],[8668],"[""Ġopinion""]","[""Ġperspective""]",1,1,5.75,5.84375,23.0,23.375,4,4,0.09375,-5.75,-5.84375,0.09375
1606,prolex,I acknowledge this opinion.,I acknowledge this belief.,I acknowledge this ,.,opinion,belief,-7.5,-7.25,7.5,7.25,-0.25,[4743],[9927],"[""Ġopinion""]","[""Ġbelief""]",1,1,5.75,5.625,23.0,22.5,4,4,-0.125,-5.75,-5.625,-0.125
1607,prolex,I acknowledge this opinion.,I acknowledge this notion.,I acknowledge this ,.,opinion,notion,-7.5,-8.3125,7.5,8.3125,0.8125,[4743],[10732],"[""Ġopinion""]","[""Ġnotion""]",1,1,5.75,5.9375,23.0,23.75,4,4,0.1875,-5.75,-5.9375,0.1875
