row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
1551,swords,"Why else would I come to you?"" This logic does not soothe her; she says
                    I must wait three weeks. Three!","Why else would I come to you?"" This rationale does not soothe her; she says
                    I must wait three weeks. Three!","Why else would I come to you?"" This "," does not soothe her; she says
                    I must wait three weeks. Three!",logic,rationale,-9.0,-11.5625,9.0,11.5625,2.5625,[9317],[24775],"[""Ġlogic""]","[""Ġrationale""]",1,1,4.21875,4.25,113.5,115.0,27,27,0.03125,-4.21875,-4.25,0.03125
1552,swords,"We don't know who is winning the drug war in Latin America, but we know who's losing it -- the press.
Over the past six months, six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who often are one and the same -- in Colombia.
Over the past 12 years, at least 40 journalists have died there.","We don't know who is winning the drug war in Latin America, but we know who's losing it -- the press.
Over the past six months, six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who frequently are one and the same -- in Colombia.
Over the past 12 years, at least 40 journalists have died there.","We don't know who is winning the drug war in Latin America, but we know who's losing it -- the press.
Over the past six months, six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who "," are one and the same -- in Colombia.
Over the past 12 years, at least 40 journalists have died there.",often,frequently,-3.34375,-5.65625,3.34375,5.65625,2.3125,[2223],[7208],"[""Ġoften""]","[""Ġfrequently""]",1,1,2.296875,2.34375,172.0,176.0,75,75,0.046875,-2.296875,-2.34375,0.046875
1553,swords,"He
                    grinned shyly. ""A confession, and then a request. And then you must forgive me
                    for being so forward.","He
                    grinned shyly. ""A confession, and then a favor. And then you must forgive me
                    for being so forward.","He
                    grinned shyly. ""A confession, and then a ",". And then you must forgive me
                    for being so forward.",request,favor,-4.0,-6.625,4.0,6.625,2.625,[2748],[3718],"[""Ġrequest""]","[""Ġfavor""]",1,1,3.609375,3.703125,104.5,107.5,29,29,0.09375,-3.609375,-3.703125,0.09375
1554,swords,"""If you wish."" 
                 ""I beg you, change the color of the walls, at the very least."" 
                 ""But of course!""","""If you wish."" 
                 ""I beg you, modify the color of the walls, at the very least."" 
                 ""But of course!""","""If you wish."" 
                 ""I beg you, "," the color of the walls, at the very least."" 
                 ""But of course!""",change,modify,-7.59375,-12.6875,7.59375,12.6875,5.09375,[1818],[10007],"[""Ġchange""]","[""Ġmodify""]",1,1,3.21875,3.484375,96.5,104.5,30,30,0.265625,-3.21875,-3.484375,0.265625
1555,swords,"""He may come to dinner?"" 
                 ""If you wish, he may be dinner."" 
                 ""I love you.""","""He may come to dinner?"" 
                 ""If you like, he may be dinner."" 
                 ""I love you.""","""He may come to dinner?"" 
                 ""If you ",", he may be dinner."" 
                 ""I love you.""",wish,like,-4.0625,-3.125,4.0625,3.125,-0.9375,[5730],[751],"[""Ġwish""]","[""Ġlike""]",1,1,3.734375,3.6875,93.5,92.0,25,25,-0.046875,-3.734375,-3.6875,-0.046875
1556,swords,"It was not an attractive face right now; her ebony
eyes shadowed by hours on the watch, full lips pursed with frustration. She had
the look of every leader she had ever known. At six foot two, she stood a full
head taller than even her Arrallin first officer.","It was not an attractive face right now; her ebony
eyes shadowed by hours on the watch, full lips pursed with frustration. She had
the look of every leader she had ever know. At six foot two, she stood a full
head taller than even her Arrallin first officer.","It was not an attractive face right now; her ebony
eyes shadowed by hours on the watch, full lips pursed with frustration. She had
the look of every leader she had ever ",". At six foot two, she stood a full
head taller than even her Arrallin first officer.",known,know,-1.09375,-7.40625,1.09375,7.40625,6.3125,[1929],[871],"[""Ġknown""]","[""Ġknow""]",1,1,3.921875,4.0,251.0,256.0,64,64,0.078125,-3.921875,-4.0,0.078125
1557,swords,"As you may have guessed, we had talked about such things. I do not claim ours
                    was a perfect affair, only a wonderful one. 
                 ""Tasha --""","As you may have guessed, we had talked about such things. I do not claim ours
                    was a perfect romance, only a wonderful one. 
                 ""Tasha --""","As you may have guessed, we had talked about such things. I do not claim ours
                    was a perfect ",", only a wonderful one. 
                 ""Tasha --""",affair,romance,-6.75,-6.875,6.75,6.875,0.125,[18830],[24847],"[""Ġaffair""]","[""Ġromance""]",1,1,4.0625,4.0625,146.0,146.0,36,36,0.0,-4.0625,-4.0625,0.0
1559,swords,"A tall, narrow
                    stopbox stood in the center of one room; sand trickled forever downward while
                    beads of water splashed across the sand's path. If that was Malaquez's work, it
                    was a very minor effort. But then, I was in no mood to consider art.","A tall, narrow
                    stopbox stood in the center of one room; sand trickled forever downward while
                    beads of water splashed across the sand's path. If that was Malaquez's accomplishment, it
                    was a very minor effort. But then, I was in no mood to consider art.","A tall, narrow
                    stopbox stood in the center of one room; sand trickled forever downward while
                    beads of water splashed across the sand's path. If that was Malaquez's ",", it
                    was a very minor effort. But then, I was in no mood to consider art.",work,accomplishment,-5.0625,-9.5,5.0625,9.5,4.4375,[789],[42285],"[""Ġwork""]","[""Ġaccomplishment""]",1,1,3.9375,4.03125,256.0,262.0,65,65,0.09375,-3.9375,-4.03125,0.09375
1562,swords,"she suppressed the surge of annoyance that ran through her as
she contemplated the psi's gift of getting all the hot news first.

Harmon's face slowly animated - joy sweeping in to replace stern concentration.
""Tarrin says the planet's a freaking gemstone!","she suppressed the surge of annoyance that ran through her as
she contemplated the psi's gift of getting all the hot news first.

Harmon's face slowly animated - delight sweeping in to replace stern concentration.
""Tarrin says the planet's a freaking gemstone!","she suppressed the surge of annoyance that ran through her as
she contemplated the psi's gift of getting all the hot news first.

Harmon's face slowly animated - "," sweeping in to replace stern concentration.
""Tarrin says the planet's a freaking gemstone!",joy,delight,-8.125,-8.6875,8.125,8.6875,0.5625,[11010],[12725],"[""Ġjoy""]","[""Ġdelight""]",1,1,4.5,4.625,266.0,272.0,59,59,0.125,-4.5,-4.625,0.125
1563,swords,"""You wish to become pregnant? I suppose I could
                    assist a friend. Purely for the sake of the race, of course --""","""You wish to become pregnant? I suppose I could
                    assist a buddy. Purely for the sake of the race, of course --""","""You wish to become pregnant? I suppose I could
                    assist a ",". Purely for the sake of the race, of course --""",friend,buddy,-3.625,-9.875,3.625,9.875,6.25,[3331],[29517],"[""Ġfriend""]","[""Ġbuddy""]",1,1,3.78125,4.03125,113.5,121.0,30,30,0.25,-3.78125,-4.03125,0.25
1564,swords,"As I put my hand on the impervious surface of Tasha's stopbox, I heard Malaquez
                    run for the door. 
                 It is strange to know that we can do acts of unrepayable kindness to those we
                    should hate. Know this, my future self: Thanks to us, Emil Malaquez's name will
                    live as long as his masterpiece, ""A Self-Portrait: Anguish,"" endures.","As I put my hand on the impervious surface of Tasha's stopbox, I heard Malaquez
                    run for the door. 
                 It is weird to know that we can do acts of unrepayable kindness to those we
                    should hate. Know this, my future self: Thanks to us, Emil Malaquez's name will
                    live as long as his masterpiece, ""A Self-Portrait: Anguish,"" endures.","As I put my hand on the impervious surface of Tasha's stopbox, I heard Malaquez
                    run for the door. 
                 It is "," to know that we can do acts of unrepayable kindness to those we
                    should hate. Know this, my future self: Thanks to us, Emil Malaquez's name will
                    live as long as his masterpiece, ""A Self-Portrait: Anguish,"" endures.",strange,weird,-5.8125,-7.5,5.8125,7.5,1.6875,[8921],[12504],"[""Ġstrange""]","[""Ġweird""]",1,1,3.671875,3.703125,352.0,356.0,96,96,0.03125,-3.671875,-3.703125,0.03125
1566,swords,"I
                    merely said, ""Is Tasha here?"" 
                 He pursed his lips slightly, then nodded. ""Yes.""","I
                    merely said, ""Is Tasha here?"" 
                 He pursed his lips lightly, then nodded. ""Yes.""","I
                    merely said, ""Is Tasha here?"" 
                 He pursed his lips ",", then nodded. ""Yes.""",slightly,lightly,-4.9375,-7.25,4.9375,7.25,2.3125,[5777],[19679],"[""Ġslightly""]","[""Ġlightly""]",1,1,3.703125,3.8125,100.0,103.0,27,27,0.109375,-3.703125,-3.8125,0.109375
1567,swords,"My last show --"" 
                 "" --was glorious!"" Tasha said.","My last show --"" 
                 "" --was fantastic!"" Tasha said.","My last show --"" 
                 "" --was ","!"" Tasha said.",glorious,fantastic,-9.75,-5.9375,9.75,5.9375,-3.8125,[28548],[15143],"[""Ġglorious""]","[""Ġfantastic""]",1,1,6.09375,5.875,91.5,88.0,15,15,-0.21875,-6.09375,-5.875,-0.21875
1568,swords,"The Rockford, Ill., maker of fasteners also said it expects to post sales in the current fiscal year that are ""slightly above"" fiscal 1989 sales of $155 million. The company said its industrial unit continues to face margin pressures and lower demand.  

In fiscal 1989, Elco earned $7.8 million, or $1.65 a share.","The Rockford, Ill., maker of fasteners also said it expects to post sales in the current fiscal year that are ""slightly above"" fiscal 1989 sales of $155 million. The company said its industrial unit continues to encounter margin pressures and lower demand.  

In fiscal 1989, Elco earned $7.8 million, or $1.65 a share.","The Rockford, Ill., maker of fasteners also said it expects to post sales in the current fiscal year that are ""slightly above"" fiscal 1989 sales of $155 million. The company said its industrial unit continues to "," margin pressures and lower demand.  

In fiscal 1989, Elco earned $7.8 million, or $1.65 a share.",face,encounter,-3.90625,-7.03125,3.90625,7.03125,3.125,[2454],[13329],"[""Ġface""]","[""Ġencounter""]",1,1,2.765625,2.84375,208.0,213.0,75,75,0.078125,-2.765625,-2.84375,0.078125
1569,swords,"What could I do? I clapped her shoulder to show I was not laughing at
                    her. ""Like it?","What could I do? I clapped her shoulder to indicate I was not laughing at
                    her. ""Like it?",What could I do? I clapped her shoulder to ," I was not laughing at
                    her. ""Like it?",show,indicate,-2.8125,-5.6875,2.8125,5.6875,2.875,[921],[5224],"[""Ġshow""]","[""Ġindicate""]",1,1,3.890625,4.03125,93.5,97.0,24,24,0.140625,-3.890625,-4.03125,0.140625
1570,swords,"She frowned. ""It is rather ugly."" 
                 ""Thoroughly ugly,"" I corrected with smile.","She frowned. ""It is pretty ugly."" 
                 ""Thoroughly ugly,"" I corrected with smile.","She frowned. ""It is "," ugly."" 
                 ""Thoroughly ugly,"" I corrected with smile.",rather,pretty,-4.96875,-6.84375,4.96875,6.84375,1.875,[2581],[3965],"[""Ġrather""]","[""Ġpretty""]",1,1,4.09375,4.1875,90.0,92.0,22,22,0.09375,-4.09375,-4.1875,0.09375
1571,swords,"Magna International Inc. 's chief financial officer, James McAlpine, resigned and its chairman, Frank Stronach, is stepping in to help turn the automotive-parts manufacturer around, the company said.  

Mr. Stronach will direct an effort to reduce overhead and curb capital spending ""until a more satisfactory level of profit is achieved and maintained,"" Magna said.  

Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine.","Magna International Inc. 's chief financial officer, James McAlpine, resigned and its chairman, Frank Stronach, is stepping in to help turn the automotive-parts manufacturer around, the company said.  

Mr. Stronach will direct an effort to reduce overhead and curb capital spending ""until a more satisfactory degree of profit is achieved and maintained,"" Magna said.  

Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine.","Magna International Inc. 's chief financial officer, James McAlpine, resigned and its chairman, Frank Stronach, is stepping in to help turn the automotive-parts manufacturer around, the company said.  

Mr. Stronach will direct an effort to reduce overhead and curb capital spending ""until a more satisfactory "," of profit is achieved and maintained,"" Magna said.  

Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine.",level,degree,-4.75,-7.375,4.75,7.375,2.625,[1268],[4248],"[""Ġlevel""]","[""Ġdegree""]",1,1,2.65625,2.71875,266.0,272.0,100,100,0.0625,-2.65625,-2.71875,0.0625
1572,swords,"""It's an honor --"" 
                 ""Of course,"" I said. ""That's why I cannot take payment.""","""It's an honor --"" 
                 ""Of course,"" I declare. ""That's why I cannot take payment.""","""It's an honor --"" 
                 ""Of course,"" I ",". ""That's why I cannot take payment.""",said,declare,-1.7578125,-7.75,1.7578125,7.75,5.9921875,[753],[11165],"[""Ġsaid""]","[""Ġdeclare""]",1,1,3.75,4.03125,90.0,96.5,24,24,0.28125,-3.75,-4.03125,0.28125
1573,swords,"The company said that because of softening sales it isn't in compliance with requirements that it maintain $3 million in working capital. RMS distributes electronic devices and produces power supplies and plastic literature displays.  

RMS said it had a loss of $158,666, or 10 cents a share, in the third quarter, compared with a year-earlier loss of $26,956, or two cents a share.","The company said that because of softening sales it isn't in compliance with requirements that it maintain $3 million in working capital. RMS distributes electronic product and produces power supplies and plastic literature displays.  

RMS said it had a loss of $158,666, or 10 cents a share, in the third quarter, compared with a year-earlier loss of $26,956, or two cents a share.",The company said that because of softening sales it isn't in compliance with requirements that it maintain $3 million in working capital. RMS distributes electronic ," and produces power supplies and plastic literature displays.  

RMS said it had a loss of $158,666, or 10 cents a share, in the third quarter, compared with a year-earlier loss of $26,956, or two cents a share.",devices,product,-4.78125,-6.84375,4.78125,6.84375,2.0625,[4095],[1885],"[""Ġdevices""]","[""Ġproduct""]",1,1,2.953125,3.0,254.0,258.0,86,86,0.046875,-2.953125,-3.0,0.046875
1574,swords,"The surprising thing is that I was.
                    ""Good. My last show --""","The surprising thing is that I was.
                    ""Fine. My last show --""","The surprising thing is that I was.
                    """,". My last show --""",Good,Fine,-6.40625,-8.4375,6.40625,8.4375,2.03125,[8620],[28986],"[""Good""]","[""Fine""]",1,1,5.1875,5.15625,88.0,87.5,17,17,-0.03125,-5.1875,-5.15625,-0.03125
1575,swords,"""May I see her?"" When he hesitated, I said, ""Last night was my fault. I hold it
                    against neither of you.","""May I see her?"" When he hesitated, I remark, ""Last night was my fault. I hold it
                    against neither of you.","""May I see her?"" When he hesitated, I ",", ""Last night was my fault. I hold it
                    against neither of you.",said,remark,-2.171875,-11.75,2.171875,11.75,9.578125,[753],[7579],"[""Ġsaid""]","[""Ġremark""]",1,1,3.9375,4.3125,114.0,125.5,29,29,0.375,-3.9375,-4.3125,0.375
1577,swords,"Stepping into the living room, he said, ""A beautiful house."" 
                 ""I'm glad you came after dark."" 
                 Tasha, by accident or design, had found an innocently erotic posture on the
                    couch, where she lay with a book of M'duvian prints.","Stepping into the living room, he said, ""A beautiful house."" 
                 ""I'm glad you came after midnight."" 
                 Tasha, by accident or design, had found an innocently erotic posture on the
                    couch, where she lay with a book of M'duvian prints.","Stepping into the living room, he said, ""A beautiful house."" 
                 ""I'm glad you came after ","."" 
                 Tasha, by accident or design, had found an innocently erotic posture on the
                    couch, where she lay with a book of M'duvian prints.",dark,midnight,-6.21875,-7.90625,6.21875,7.90625,1.6875,[3644],[21811],"[""Ġdark""]","[""Ġmidnight""]",1,1,4.0,4.0625,248.0,251.0,62,62,0.0625,-4.0,-4.0625,0.0625
1578,swords,"First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.  

Midwest Financial has $2.3 billion in assets and eight banks.","First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an deal to acquire the Peoria, Ill., bank holding company in January.  

Midwest Financial has $2.3 billion in assets and eight banks.","First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an "," to acquire the Peoria, Ill., bank holding company in January.  

Midwest Financial has $2.3 billion in assets and eight banks.",agreement,deal,-0.7109375,-8.375,0.7109375,8.375,7.6640625,[4345],[2968],"[""Ġagreement""]","[""Ġdeal""]",1,1,2.609375,2.734375,196.0,205.0,75,75,0.125,-2.609375,-2.734375,0.125
1580,swords,"She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth? She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship.","She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge group, but was she open minded
enough to defy United Earth Command and sever all ties from Earth? She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship.","She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge ",", but was she open minded
enough to defy United Earth Command and sever all ties from Earth? She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship.",team,group,-2.0,-6.8125,2.0,6.8125,4.8125,[2285],[1387],"[""Ġteam""]","[""Ġgroup""]",1,1,4.21875,4.25,366.0,370.0,87,87,0.03125,-4.21875,-4.25,0.03125
1581,swords,"First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.","First of America Bank Corp. claim it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.",First of America Bank Corp. ," it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.",said,claim,-7.625,-11.25,7.625,11.25,3.625,[753],[1750],"[""Ġsaid""]","[""Ġclaim""]",1,1,2.65625,2.875,151.0,164.0,57,57,0.21875,-2.65625,-2.875,0.21875
1582,swords,"Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were choosing the people of tomorrow, I would have chosen the people who are now on the board,"" he said.  

A Reuters spokesman said the departure reflects ""no change in strategy or profits.""","Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were appoint the people of tomorrow, I would have chosen the people who are now on the board,"" he said.  

A Reuters spokesman said the departure reflects ""no change in strategy or profits.""","Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were "," the people of tomorrow, I would have chosen the people who are now on the board,"" he said.  

A Reuters spokesman said the departure reflects ""no change in strategy or profits.""",choosing,appoint,-8.0625,-9.75,8.0625,9.75,1.6875,[13887],[6544],"[""Ġchoosing""]","[""Ġappoint""]",1,1,3.0,3.140625,222.0,232.0,74,74,0.140625,-3.0,-3.140625,0.140625
1583,swords,"(I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the last act of ""Captured Moments."") I remember suggesting,
                    with characteristic tact, that she add Emil to her small list of major
                    accomplishments.","(I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the final act of ""Captured Moments."") I remember suggesting,
                    with characteristic tact, that she add Emil to her small list of major
                    accomplishments.","(I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the "," act of ""Captured Moments."") I remember suggesting,
                    with characteristic tact, that she add Emil to her small list of major
                    accomplishments.",last,final,-6.125,-6.75,6.125,6.75,0.625,[1390],[2457],"[""Ġlast""]","[""Ġfinal""]",1,1,3.796875,3.796875,262.0,262.0,69,69,0.0,-3.796875,-3.796875,0.0
1584,swords,"Catching herself, she said casually, ""Oh..."" And
                    then she smiled, laughed loudly at herself in the way that always made me think
                    how much I loved her, and said, ""My God, yes, yes, yes!"" For a perfect moment,
                    Emil and Tasha and I were one entity, laughing until our lungs hurt. 
                 This is torture.","Catching herself, she said casually, ""Oh..."" And
                    then she smiled, laughed loudly at herself in the way that always made me think
                    how much I loved her, and said, ""My God, yes, yes, yes!"" For a perfect moment,
                    Emil and Tasha and I were one entity, laughing until our lungs upset. 
                 This is torture.","Catching herself, she said casually, ""Oh..."" And
                    then she smiled, laughed loudly at herself in the way that always made me think
                    how much I loved her, and said, ""My God, yes, yes, yes!"" For a perfect moment,
                    Emil and Tasha and I were one entity, laughing until our lungs ",". 
                 This is torture.",hurt,upset,-1.1796875,-14.5,1.1796875,14.5,13.3203125,[8513],[14004],"[""Ġhurt""]","[""Ġupset""]",1,1,3.375,3.546875,270.0,284.0,80,80,0.171875,-3.375,-3.546875,0.171875
1586,swords,"Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $27 a share, or $212 million.  

The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year-end.","Pacific First Financial Corp. said shareholders accept its acquisition by Royal Trustco Ltd. of Toronto for $27 a share, or $212 million.  

The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year-end.",Pacific First Financial Corp. said shareholders ," its acquisition by Royal Trustco Ltd. of Toronto for $27 a share, or $212 million.  

The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year-end.",approved,accept,-1.390625,-9.125,1.390625,9.125,7.734375,[7012],[2997],"[""Ġapproved""]","[""Ġaccept""]",1,1,2.765625,2.984375,144.0,155.0,52,52,0.21875,-2.765625,-2.984375,0.21875
1588,swords,"Mark Shepperd, an analyst at UBS Phillips & Drew in London, said, ""I suspect (the departure) will be fairly irrelevant for the company. I would be very surprised if his departure signals any change in strategy or change in profit expectations."" On London's Stock Exchange, Reuters shares rose five pence to 913 pence ($14.43).","Mark Shepperd, an analyst at UBS Phillips & Drew in London, said, ""I suspect (the departure) will be fairly irrelevant for the company. I would be very surprised if his departure signals any change in strategy or change in earning expectations."" On London's Stock Exchange, Reuters shares rose five pence to 913 pence ($14.43).","Mark Shepperd, an analyst at UBS Phillips & Drew in London, said, ""I suspect (the departure) will be fairly irrelevant for the company. I would be very surprised if his departure signals any change in strategy or change in "," expectations."" On London's Stock Exchange, Reuters shares rose five pence to 913 pence ($14.43).",profit,earning,-8.0625,-11.625,8.0625,11.625,3.5625,[11528],[22915],"[""Ġprofit""]","[""Ġearning""]",1,1,3.234375,3.265625,236.0,238.0,73,73,0.03125,-3.234375,-3.265625,0.03125
1589,swords,"""May I see her?"" When he hesitated, I said, ""Last night was my fault. I hold it
                    against neither of you.","""May I see her?"" When he hesitated, I reply, ""Last night was my fault. I hold it
                    against neither of you.","""May I see her?"" When he hesitated, I ",", ""Last night was my fault. I hold it
                    against neither of you.",said,reply,-2.171875,-12.125,2.171875,12.125,9.953125,[753],[12252],"[""Ġsaid""]","[""Ġreply""]",1,1,3.90625,4.25,113.5,123.0,29,29,0.34375,-3.90625,-4.25,0.34375
1590,swords,"He also rejected reports that his departure stemmed from disappointment the general manager's post hadn't also led to a board directorship at the London-based news organization.  

Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were choosing the people of tomorrow, I would have chosen the people who are now on the board,"" he said.","He also rejected reports that his departure stemmed from disappointment the general manager's post hadn't also led to a board directorship at the London-based news organization.  

Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the corporation's board of directors. ""If I were choosing the people of tomorrow, I would have chosen the people who are now on the board,"" he said.","He also rejected reports that his departure stemmed from disappointment the general manager's post hadn't also led to a board directorship at the London-based news organization.  

Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the ","'s board of directors. ""If I were choosing the people of tomorrow, I would have chosen the people who are now on the board,"" he said.",company,corporation,-3.703125,-7.0625,3.703125,7.0625,3.359375,[2567],[13739],"[""Ġcompany""]","[""Ġcorporation""]",1,1,3.125,3.171875,288.0,292.0,92,92,0.046875,-3.125,-3.171875,0.046875
1591,swords,"""Tell me, Malaquez."" 
                 ""She wanted to be famous. She did!","""Tell me, Malaquez."" 
                 ""She wanted to be celebrity. She did!","""Tell me, Malaquez."" 
                 ""She wanted to be ",. She did!,famous,celebrity,-6.1875,-14.5,6.1875,14.5,8.3125,[8530],[29192],"[""Ġfamous""]","[""Ġcelebrity""]",1,1,4.9375,5.46875,94.0,104.0,19,19,0.53125,-4.9375,-5.46875,0.53125
1594,swords,"Upjohn further estimated that about 50% of the employees who leave for early retirement may be replaced. As a result, Upjohn will likely trim only about 275 to 350 of its more than 21,000 jobs world-wide.  

In composite trading on the New York Stock Exchange yesterday, Upjohn shares rose 87.5 cents to $38.875 apiece.","Upjohn further estimated that about 50% of the employees who leave for early retirement may be replaced. As a result, Upjohn will presumably trim only about 275 to 350 of its more than 21,000 jobs world-wide.  

In composite trading on the New York Stock Exchange yesterday, Upjohn shares rose 87.5 cents to $38.875 apiece.","Upjohn further estimated that about 50% of the employees who leave for early retirement may be replaced. As a result, Upjohn will "," trim only about 275 to 350 of its more than 21,000 jobs world-wide.  

In composite trading on the New York Stock Exchange yesterday, Upjohn shares rose 87.5 cents to $38.875 apiece.",likely,presumably,-2.3125,-8.3125,2.3125,8.3125,6.0,[2779],[18289],"[""Ġlikely""]","[""Ġpresumably""]",1,1,3.3125,3.40625,249.0,256.0,75,75,0.09375,-3.3125,-3.40625,0.09375
1596,swords,"""A confession, and then a request. And then you must forgive me
                    for being so forward. It's not easy for me to ask a favor.""","""A confession, and then a request. And then you must pardon me
                    for being so forward. It's not easy for me to ask a favor.""","""A confession, and then a request. And then you must "," me
                    for being so forward. It's not easy for me to ask a favor.""",forgive,pardon,-5.5,-7.5,5.5,7.5,2.0,[23697],[34030],"[""Ġforgive""]","[""Ġpardon""]",1,1,3.484375,3.515625,111.5,112.5,32,32,0.03125,-3.484375,-3.515625,0.03125
1597,swords,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones doesn't already own, had been set to expire Nov. 6.  

Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, said that about 24,000 shares have been tendered under its offer.  

Telerate's two independent directors have rejected the offer as inadequate.","The offer, valued at about $576 million for the 33% of Telerate that Dow Jones doesn't already own, had been set to expire Nov. 6.  

Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, reveal that about 24,000 shares have been tendered under its offer.  

Telerate's two independent directors have rejected the offer as inadequate.","The offer, valued at about $576 million for the 33% of Telerate that Dow Jones doesn't already own, had been set to expire Nov. 6.  

Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, "," that about 24,000 shares have been tendered under its offer.  

Telerate's two independent directors have rejected the offer as inadequate.",said,reveal,-2.25,-19.625,2.25,19.625,17.375,[753],[10313],"[""Ġsaid""]","[""Ġreveal""]",1,1,2.640625,2.828125,225.0,240.0,85,85,0.1875,-2.640625,-2.828125,0.1875
1598,swords,"Reuters Holdings PLC said Michael Reupke resigned as general manager to pursue unspecified interests, a move the news organization termed an ""amicable separation.""  

Mr. Reupke, 52 years old and a 27-year Reuters veteran, had been the information-services company's general manager for only six months.","Reuters Holdings PLC said Michael Reupke resigned as general manager to pursue unspecified passion, a move the news organization termed an ""amicable separation.""  

Mr. Reupke, 52 years old and a 27-year Reuters veteran, had been the information-services company's general manager for only six months.",Reuters Holdings PLC said Michael Reupke resigned as general manager to pursue unspecified ,", a move the news organization termed an ""amicable separation.""  

Mr. Reupke, 52 years old and a 27-year Reuters veteran, had been the information-services company's general manager for only six months.",interests,passion,-2.53125,-10.0625,2.53125,10.0625,7.53125,[6284],[9908],"[""Ġinterests""]","[""Ġpassion""]",1,1,3.171875,3.359375,200.0,212.0,63,63,0.1875,-3.171875,-3.359375,0.1875
1599,swords,"The new company will attempt to limit the shipyard's losses, participants said. ""The situation is that the bankruptcy court will get out of the shipbuilding business. Everything will be taken over by the new company,"" said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine.","The new company will attempt to limit the shipyard's losses, participants said. ""The situation is that the bankruptcy court will pull out of the shipbuilding business. Everything will be taken over by the new company,"" said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine.","The new company will attempt to limit the shipyard's losses, participants said. ""The situation is that the bankruptcy court will "," out of the shipbuilding business. Everything will be taken over by the new company,"" said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine.",get,pull,-5.40625,-9.5,5.40625,9.5,4.09375,[755],[3785],"[""Ġget""]","[""Ġpull""]",1,1,3.328125,3.359375,223.0,225.0,67,67,0.03125,-3.328125,-3.359375,0.03125
